,bedrooms,bathrooms,guests,revenue,openness,hot_tub,pool,city_encoded,host_type Encoded,ID Encoded,Cluster
9368,3,2.5,10,16142.0,31,1.0,0.0,1,1,1455,1
9373,3,2.0,10,16138.0,31,1.0,0.0,1,1,234,1
9406,3,2.0,8,16104.0,31,1.0,0.0,1,1,322,1
9427,3,2.5,8,16093.0,31,1.0,0.0,1,1,11,1
9449,3,2.5,7,16075.0,28,1.0,0.0,1,1,710,1
9467,3,2.0,6,16060.0,30,1.0,0.0,1,1,1041,1
9470,3,2.5,10,16058.0,31,1.0,0.0,1,1,728,1
9479,3,2.0,8,16050.0,31,1.0,0.0,1,1,86,1
9489,3,2.0,10,16038.0,30,1.0,0.0,1,1,903,1
9506,3,2.0,6,16021.0,30,1.0,0.0,1,1,1117,1
9516,3,2.0,9,16009.0,28,1.0,0.0,1,1,2195,1
9530,3,2.5,10,15995.0,31,1.0,0.0,1,1,531,1
9537,3,2.0,7,15986.0,31,1.0,0.0,1,1,1078,1
9538,3,1.5,6,15986.0,31,1.0,0.0,1,1,2241,1
9551,3,2.0,7,15975.0,31,1.0,0.0,1,1,654,1
9568,3,2.0,8,15968.0,31,1.0,0.0,1,1,1360,1
9570,3,2.0,6,15967.0,31,1.0,0.0,1,1,708,1
9585,3,2.0,10,15954.0,28,1.0,0.0,1,1,234,1
9597,3,2.0,6,15945.0,31,1.0,0.0,1,1,1041,1
9604,3,2.0,8,15936.0,30,1.0,0.0,1,1,1360,1
9618,3,2.0,8,15925.0,31,1.0,0.0,1,1,86,1
9625,3,2.0,7,15910.0,28,1.0,0.0,1,1,1078,1
9627,3,1.5,6,15909.0,30,1.0,0.0,1,1,1422,1
9642,3,2.0,6,15899.0,31,1.0,0.0,1,1,2101,1
9651,3,2.5,7,15887.0,31,1.0,0.0,1,1,710,1
9654,3,2.0,8,15881.0,31,1.0,0.0,1,1,980,1
9683,3,2.0,6,15864.0,31,1.0,0.0,1,1,1041,1
9685,3,2.0,8,15860.0,31,1.0,0.0,1,1,2207,1
9690,3,1.5,6,15853.0,30,1.0,0.0,1,1,2241,1
9692,3,2.0,7,15851.0,31,1.0,0.0,1,1,2122,1
9721,3,3.0,9,15822.0,31,1.0,0.0,1,1,918,1
9734,3,2.0,7,15813.0,28,1.0,0.0,1,1,1784,1
9738,3,3.0,9,15807.0,31,1.0,0.0,1,1,918,1
9773,3,2.0,6,15779.0,31,1.0,0.0,1,1,550,1
9777,3,2.5,10,15776.0,31,1.0,0.0,1,1,105,1
9808,3,2.5,8,15757.0,28,1.0,0.0,1,1,364,1
9819,3,3.0,9,15749.0,31,1.0,0.0,1,1,918,1
9820,3,2.5,8,15749.0,31,1.0,0.0,1,1,925,1
9828,3,2.0,7,15746.0,31,1.0,0.0,1,1,231,1
9839,3,1.5,9,15737.0,31,1.0,0.0,1,1,915,1
9842,3,2.5,10,15736.0,31,1.0,0.0,1,1,728,1
9852,3,2.0,10,15726.0,31,1.0,0.0,1,1,896,1
9873,3,2.0,6,15710.0,28,1.0,0.0,1,1,773,1
9883,3,2.5,10,15703.0,31,1.0,0.0,1,1,553,1
9888,3,2.0,7,15701.0,31,1.0,0.0,1,1,231,1
9910,3,2.5,7,15690.0,31,1.0,0.0,1,1,710,1
9911,3,2.0,9,15690.0,30,1.0,0.0,1,1,726,1
9921,3,2.0,7,15683.0,31,1.0,0.0,1,1,2437,1
9949,3,2.0,10,15661.0,31,1.0,0.0,1,1,2112,1
9968,3,2.0,6,15643.0,31,1.0,0.0,1,1,1117,1
9974,3,2.5,8,15641.0,28,1.0,0.0,1,1,271,1
9979,3,2.0,7,15637.0,31,1.0,0.0,1,1,2439,1
10001,3,2.0,7,15614.0,28,1.0,0.0,1,1,469,1
10006,3,2.0,8,15608.0,31,1.0,0.0,1,1,1691,1
10007,3,2.0,10,15607.0,31,1.0,0.0,1,1,158,1
10084,3,2.0,6,15541.0,31,1.0,0.0,1,1,882,1
10104,3,2.5,10,15518.0,31,1.0,0.0,1,1,553,1
10109,3,2.0,8,15513.0,31,1.0,0.0,1,1,2207,1
10137,3,2.0,7,15500.0,31,1.0,0.0,1,1,2479,1
10164,3,2.0,10,15485.0,31,1.0,0.0,1,1,2112,1
10181,3,3.0,8,15474.0,31,1.0,0.0,1,1,2036,1
10195,3,2.5,10,15462.0,31,1.0,0.0,1,1,531,1
10205,3,2.0,6,15455.0,31,1.0,0.0,1,1,773,1
10209,3,2.5,7,15454.0,31,1.0,0.0,1,1,175,1
10236,3,2.0,6,15435.0,28,1.0,0.0,1,1,1937,1
10241,3,2.5,9,15433.0,31,1.0,0.0,1,1,1753,1
10282,3,2.0,10,15403.0,31,1.0,0.0,1,1,178,1
10333,3,2.0,7,15367.0,31,1.0,0.0,1,1,469,1
10424,3,2.0,8,15286.0,31,1.0,0.0,1,1,261,1
10434,3,2.0,8,15282.0,30,1.0,0.0,1,1,1758,1
10436,3,2.0,8,15281.0,30,1.0,0.0,1,1,1139,1
10455,3,2.0,6,15266.0,31,1.0,0.0,1,1,725,1
10480,3,3.0,8,15250.0,31,1.0,0.0,1,1,287,1
10488,3,2.0,8,15244.0,31,1.0,0.0,1,1,1360,1
10503,3,2.0,8,15232.0,31,1.0,0.0,1,1,2044,1
10510,3,1.5,6,15228.0,31,1.0,0.0,1,1,2427,1
10524,3,2.0,6,15219.0,31,1.0,0.0,1,1,1810,1
10530,3,2.0,8,15211.0,31,1.0,0.0,1,1,1006,1
10536,3,2.0,6,15209.0,31,1.0,0.0,1,1,1044,1
10539,3,2.0,8,15207.0,31,1.0,0.0,1,1,1006,1
10542,3,2.5,7,15205.0,31,1.0,0.0,1,1,1148,1
10576,3,3.0,9,15184.0,31,1.0,0.0,1,1,918,1
10583,3,2.0,8,15176.0,28,1.0,0.0,1,1,983,1
10584,3,2.0,8,15176.0,28,1.0,0.0,1,1,984,1
10613,3,2.0,8,15150.0,28,1.0,0.0,1,1,2207,1
10617,3,2.0,8,15145.0,31,1.0,0.0,1,1,1360,1
10630,3,2.0,6,15135.0,29,1.0,0.0,1,1,1117,1
10634,3,2.0,8,15130.0,30,1.0,0.0,1,1,707,1
10664,3,2.0,7,15112.0,31,1.0,0.0,1,1,2122,1
10673,3,2.0,8,15103.0,31,1.0,0.0,1,1,1006,1
10701,3,2.0,6,15087.0,31,1.0,0.0,1,1,1117,1
10740,3,2.5,9,15066.0,30,1.0,0.0,1,1,1753,1
10750,3,2.5,8,15057.0,31,1.0,0.0,1,1,11,1
10752,3,2.0,8,15056.0,31,1.0,0.0,1,1,261,1
10760,3,2.0,10,15048.0,31,1.0,0.0,1,1,1095,1
10769,3,3.0,9,15041.0,31,1.0,0.0,1,1,185,1
10775,3,3.0,10,15035.0,31,1.0,0.0,1,1,1820,1
10798,3,2.0,6,15015.0,31,1.0,0.0,1,1,773,1
10809,3,2.0,10,15009.0,31,1.0,0.0,1,1,2524,1
10816,3,2.5,9,15003.0,31,1.0,0.0,1,1,1753,1
10855,3,2.0,6,14984.0,31,1.0,0.0,1,1,2101,1
10859,3,2.0,10,14982.0,31,1.0,0.0,1,1,2524,1
10889,3,2.0,7,14964.0,31,1.0,0.0,1,1,222,1
10923,3,3.0,9,14940.0,30,1.0,0.0,1,1,1646,1
10928,3,2.0,10,14939.0,31,1.0,0.0,1,1,2264,1
10944,3,2.0,8,14928.0,30,1.0,0.0,1,1,2207,1
10953,3,2.0,10,14923.0,31,1.0,0.0,1,1,1095,1
10962,3,2.0,8,14913.0,30,1.0,0.0,1,1,980,1
10967,3,2.0,10,14908.0,31,1.0,0.0,1,1,2081,1
11004,3,2.0,7,14883.0,28,1.0,0.0,1,1,2437,1
11007,3,2.5,7,14878.0,28,1.0,0.0,1,1,2271,1
11020,3,1.5,6,14869.0,31,1.0,0.0,1,1,1422,1
11073,3,2.0,6,14834.0,30,1.0,0.0,1,1,1041,1
11076,3,2.0,8,14832.0,31,1.0,0.0,1,1,2151,1
11089,3,2.0,7,14817.0,31,1.0,0.0,1,1,2122,1
11091,3,2.5,7,14815.0,31,1.0,0.0,1,1,175,1
11096,3,2.0,7,14807.0,31,1.0,0.0,1,1,469,1
11103,3,3.0,9,14803.0,31,1.0,0.0,1,1,238,1
11145,3,2.0,8,14774.0,31,1.0,0.0,1,1,1638,1
11147,3,2.0,6,14773.0,30,1.0,0.0,1,1,1220,1
11151,3,3.0,9,14770.0,31,1.0,0.0,1,1,1899,1
11162,3,3.0,9,14761.0,31,1.0,0.0,1,1,1899,1
11175,3,3.0,10,14750.0,31,1.0,0.0,1,1,1820,1
11193,3,2.5,8,14735.0,31,1.0,0.0,1,1,271,1
11201,3,2.5,10,14730.0,31,1.0,0.0,1,1,728,1
11208,3,2.5,10,14726.0,30,1.0,0.0,1,1,1455,1
11213,3,2.0,8,14725.0,28,1.0,0.0,1,1,1442,1
11246,3,2.0,8,14702.0,31,1.0,0.0,1,1,488,1
11257,3,2.5,10,14698.0,31,1.0,0.0,1,1,2593,1
11268,3,3.0,9,14686.0,31,1.0,0.0,1,1,918,1
11272,3,3.0,9,14684.0,31,1.0,0.0,1,1,2556,1
11276,3,2.5,8,14682.0,31,1.0,0.0,1,1,271,1
11277,3,2.0,9,14681.0,31,1.0,0.0,1,1,726,1
11281,3,2.0,8,14678.0,31,1.0,0.0,1,1,980,1
11303,3,2.0,8,14666.0,28,1.0,0.0,1,1,1360,1
11306,3,2.0,8,14664.0,30,1.0,0.0,1,1,1157,1
11316,3,2.0,10,14656.0,31,1.0,0.0,1,1,1410,1
11327,3,2.5,7,14647.0,28,1.0,0.0,1,1,175,1
11338,3,2.5,7,14634.0,31,1.0,0.0,1,1,2134,1
11343,3,1.5,6,14629.0,31,1.0,0.0,1,1,2427,1
11351,3,2.0,8,14622.0,31,1.0,0.0,1,1,1795,1
11364,3,2.0,8,14610.0,30,1.0,0.0,1,1,1780,1
11385,3,2.0,10,14597.0,31,1.0,0.0,1,1,1095,1
11414,3,2.0,10,14582.0,31,1.0,0.0,1,1,1410,1
11421,3,1.5,9,14577.0,31,1.0,0.0,1,1,915,1
11428,3,2.5,10,14573.0,28,1.0,0.0,1,1,1455,1
11439,3,2.0,8,14564.0,31,1.0,0.0,1,1,1638,1
11456,3,2.5,9,14555.0,28,1.0,0.0,1,1,1753,1
11457,3,2.0,8,14555.0,31,1.0,0.0,1,1,1780,1
11458,3,3.0,9,14555.0,31,1.0,0.0,1,1,185,1
11459,3,2.0,8,14554.0,31,1.0,0.0,1,1,322,1
11462,3,2.5,10,14551.0,30,1.0,0.0,1,1,1455,1
11463,3,3.0,10,14551.0,31,1.0,0.0,1,1,1820,1
11495,3,2.0,7,14537.0,31,1.0,0.0,1,1,2122,1
11499,3,2.0,8,14534.0,31,1.0,0.0,1,1,2304,1
11514,3,2.0,10,14523.0,31,1.0,0.0,1,1,2524,1
11538,3,2.0,9,14506.0,31,1.0,0.0,1,1,2232,1
11562,3,2.5,7,14489.0,31,1.0,0.0,1,1,2271,1
11565,3,3.0,10,14488.0,29,1.0,0.0,1,1,1761,1
11566,3,3.0,9,14487.0,31,1.0,0.0,1,1,1646,1
11576,3,2.0,9,14480.0,28,1.0,0.0,1,1,1358,1
11611,3,2.5,8,14455.0,31,1.0,0.0,1,1,1730,1
11612,3,2.5,8,14455.0,31,1.0,0.0,1,1,1730,1
11629,3,2.5,8,14447.0,31,1.0,0.0,1,1,1924,1
11635,3,2.0,10,14444.0,31,1.0,0.0,1,1,896,1
11644,3,2.0,11,14432.0,31,1.0,0.0,1,1,159,1
11645,3,2.0,8,14431.0,31,1.0,0.0,1,1,1758,1
11703,3,2.0,8,14395.0,31,1.0,0.0,1,1,980,1
11721,3,1.5,6,14386.0,31,1.0,0.0,1,1,2427,1
11763,3,2.0,9,14358.0,31,1.0,0.0,1,1,726,1
11768,3,2.0,7,14356.0,31,1.0,0.0,1,1,1784,1
11770,3,2.0,8,14355.0,30,1.0,0.0,1,1,1442,1
11774,3,2.0,7,14350.0,31,1.0,0.0,1,1,687,1
11779,3,2.0,7,14349.0,31,1.0,0.0,1,1,239,1
11837,3,2.0,8,14309.0,31,1.0,0.0,1,1,488,1
11868,3,2.5,7,14298.0,31,1.0,0.0,1,1,1098,1
11883,3,2.0,8,14285.0,31,1.0,0.0,1,1,2057,1
11887,3,2.0,6,14282.0,31,1.0,0.0,1,1,725,1
11909,3,2.5,8,14269.0,30,1.0,0.0,1,1,1924,1
11911,3,2.0,6,14268.0,28,1.0,0.0,1,1,1117,1
11928,3,1.5,6,14258.0,31,1.0,0.0,1,1,2241,1
11937,3,1.5,6,14254.0,31,1.0,0.0,1,1,2241,1
11977,3,2.0,10,14228.0,31,1.0,0.0,1,1,1095,1
11999,3,2.5,8,14217.0,31,1.0,0.0,1,1,201,1
12011,3,2.5,10,14206.0,30,1.0,0.0,1,1,2593,1
12013,3,2.0,7,14203.0,31,1.0,0.0,1,1,462,1
12031,3,2.5,9,14193.0,31,1.0,0.0,1,1,242,1
12037,3,2.0,8,14189.0,27,1.0,0.0,1,1,1360,1
12049,3,3.0,10,14178.0,30,1.0,0.0,1,1,865,1
12051,3,2.5,10,14175.0,31,1.0,0.0,1,1,728,1
12084,3,2.0,10,14154.0,31,1.0,0.0,1,1,178,1
12098,3,2.0,6,14148.0,30,1.0,0.0,1,1,2101,1
12107,3,2.0,10,14139.0,31,1.0,0.0,1,1,2081,1
12109,3,2.0,9,14138.0,31,1.0,0.0,1,1,726,1
12132,3,2.0,7,14117.0,28,1.0,0.0,1,1,222,1
12136,3,2.0,8,14112.0,31,1.0,0.0,1,1,2304,1
12152,3,1.5,6,14103.0,31,1.0,0.0,1,1,1422,1
12153,3,2.0,10,14103.0,30,1.0,0.0,1,1,2524,1
12199,3,2.0,8,14071.0,31,1.0,0.0,1,1,707,1
12203,3,3.0,10,14070.0,31,1.0,0.0,1,1,672,1
12219,3,3.0,9,14057.0,31,1.0,0.0,1,1,1899,1
12220,3,2.0,8,14057.0,31,1.0,0.0,1,1,2044,1
12233,3,2.5,8,14047.0,31,1.0,0.0,1,1,11,1
12237,3,2.0,8,14045.0,31,1.0,0.0,1,1,2151,1
12239,3,2.0,8,14044.0,31,1.0,0.0,1,1,1157,1
12249,3,2.0,8,14039.0,31,1.0,0.0,1,1,2057,1
12263,3,2.0,9,14029.0,31,1.0,0.0,1,1,726,1
12270,3,2.0,6,14025.0,31,1.0,0.0,1,1,2113,1
12285,3,1.5,6,14015.0,31,1.0,0.0,1,1,2241,1
12291,3,2.0,11,14012.0,31,1.0,0.0,1,1,159,1
12312,3,2.0,10,14000.0,31,1.0,0.0,1,1,1410,1
12342,3,2.0,6,13989.0,31,1.0,0.0,1,1,1117,1
12352,3,2.0,10,13984.0,28,1.0,0.0,1,1,2081,1
12353,3,2.0,8,13984.0,28,1.0,0.0,1,1,2151,1
12354,3,1.5,6,13984.0,30,1.0,0.0,1,1,2241,1
12359,3,2.0,8,13981.0,31,1.0,0.0,1,1,2409,1
12370,3,3.0,9,13977.0,30,1.0,0.0,1,1,918,1
12380,3,2.0,8,13966.0,31,1.0,0.0,1,1,707,1
12381,3,2.5,8,13966.0,30,1.0,0.0,1,1,1730,1
12395,3,1.5,5,13955.0,31,1.0,0.0,1,1,1782,1
12416,3,2.5,10,13950.0,28,1.0,0.0,1,1,728,1
12437,3,2.0,9,13947.0,31,1.0,0.0,1,1,647,1
12439,3,2.0,6,13946.0,31,1.0,0.0,1,1,882,1
12447,3,3.0,8,13941.0,31,1.0,0.0,1,1,713,1
12477,3,3.0,8,13923.0,30,1.0,0.0,1,1,2276,1
12492,3,2.5,8,13918.0,31,1.0,0.0,1,1,271,1
12500,3,2.0,7,13911.0,28,1.0,0.0,1,1,2122,1
12502,3,2.0,11,13908.0,30,1.0,0.0,1,1,159,1
12548,3,2.0,6,13879.0,31,1.0,0.0,1,1,1810,1
12582,3,2.0,6,13857.0,31,1.0,0.0,1,1,1041,1
12609,3,3.0,10,13842.0,31,1.0,0.0,1,1,865,1
12613,3,2.0,10,13837.0,31,1.0,0.0,1,1,2524,1
12622,3,2.5,8,13830.0,31,1.0,0.0,1,1,364,1
12623,3,2.0,6,13830.0,30,1.0,0.0,1,1,2101,1
12641,3,2.5,7,13815.0,31,1.0,0.0,1,1,2134,1
12654,3,2.0,10,13802.0,28,1.0,0.0,1,1,178,1
12703,3,2.5,8,13785.0,31,1.0,0.0,1,1,364,1
12741,3,2.0,8,13764.0,30,1.0,0.0,1,1,2207,1
12752,3,2.0,6,13755.0,31,1.0,0.0,1,1,226,1
12755,3,3.0,9,13754.0,31,1.0,0.0,1,1,238,1
12774,3,2.0,8,13746.0,31,1.0,0.0,1,1,261,1
12803,3,2.5,10,13725.0,31,1.0,0.0,1,1,531,1
12821,3,2.0,8,13718.0,31,1.0,0.0,1,1,1591,1
12838,3,2.5,7,13701.0,31,1.0,0.0,1,1,175,1
12865,3,3.0,9,13684.0,31,1.0,0.0,1,1,1646,1
12875,3,2.0,6,13681.0,31,1.0,0.0,1,1,1675,1
12881,3,2.0,8,13675.0,31,1.0,0.0,1,1,2350,1
12883,3,2.0,6,13674.0,31,1.0,0.0,1,1,725,1
12898,3,3.0,10,13668.0,31,1.0,0.0,1,1,865,1
12902,3,3.0,8,13666.0,28,1.0,0.0,1,1,713,1
12913,3,2.5,7,13655.0,28,1.0,0.0,1,1,710,1
12916,3,2.0,7,13652.0,31,1.0,0.0,1,1,2439,1
12928,3,2.0,7,13649.0,31,1.0,0.0,1,1,1078,1
12934,3,2.0,9,13646.0,30,1.0,0.0,1,1,726,1
12948,3,2.0,10,13635.0,31,1.0,0.0,1,1,2112,1
12950,3,3.0,9,13634.0,28,1.0,0.0,1,1,1646,1
12952,3,2.0,6,13633.0,31,1.0,0.0,1,1,773,1
12955,3,2.0,8,13630.0,28,1.0,0.0,1,1,2409,1
12961,3,2.0,10,13628.0,31,1.0,0.0,1,1,178,1
12962,3,2.5,7,13627.0,31,1.0,0.0,1,1,1098,1
12973,3,2.5,8,13622.0,30,1.0,0.0,1,1,364,1
12989,3,2.0,10,13612.0,31,1.0,0.0,1,1,896,1
12996,3,1.5,6,13607.0,31,1.0,0.0,1,1,1422,1
13001,3,2.5,8,13604.0,28,1.0,0.0,1,1,11,1
13002,3,2.5,8,13603.0,31,1.0,0.0,1,1,925,1
13005,3,1.5,6,13601.0,31,1.0,0.0,1,1,2241,1
13040,3,2.0,7,13585.0,31,1.0,0.0,1,1,654,1
13041,3,2.0,6,13585.0,31,1.0,0.0,1,1,773,1
13047,3,2.0,11,13583.0,31,1.0,0.0,1,1,159,1
13070,3,2.0,7,13570.0,30,1.0,0.0,1,1,462,1
13076,3,2.5,8,13569.0,31,1.0,0.0,1,1,201,1
13098,3,2.0,10,13553.0,31,1.0,0.0,1,1,1095,1
13126,3,2.0,10,13536.0,31,1.0,0.0,1,1,2112,1
13130,3,2.0,9,13534.0,31,1.0,0.0,1,1,647,1
13142,3,2.0,7,13529.0,31,1.0,0.0,1,1,1125,1
13154,3,2.0,9,13520.0,31,1.0,0.0,1,1,2232,1
13159,3,2.5,8,13516.0,28,1.0,0.0,1,1,271,1
13163,3,2.0,6,13514.0,31,1.0,0.0,1,1,1937,1
13169,3,2.5,8,13510.0,31,1.0,0.0,1,1,364,1
13219,3,2.0,7,13496.0,31,1.0,0.0,1,1,654,1
13222,3,2.0,9,13494.0,31,1.0,0.0,1,1,647,1
13237,3,3.0,10,13486.0,31,1.0,0.0,1,1,504,1
13263,3,2.0,8,13473.0,31,1.0,0.0,1,1,1139,1
13264,3,2.5,8,13473.0,31,1.0,0.0,1,1,271,1
13271,3,3.0,8,13469.0,31,1.0,0.0,1,1,2276,1
13279,3,2.0,10,13461.0,30,1.0,0.0,1,1,2112,1
13284,3,2.0,10,13458.0,30,1.0,0.0,1,1,2524,1
13314,3,3.0,10,13444.0,31,1.0,0.0,1,1,1761,1
