,bedrooms,bathrooms,guests,revenue,openness,hot_tub,pool,city_encoded,host_type Encoded,ID Encoded,Cluster
23143,3,2.0,7,9675.0,28,0.0,0.0,1,0,2664,3
23144,3,2.0,7,9675.0,31,0.0,0.0,1,0,2713,3
23268,3,2.0,7,9640.0,28,0.0,0.0,1,0,2063,3
23397,3,2.0,7,9600.0,31,0.0,0.0,1,0,655,3
23406,3,2.0,6,9600.0,30,0.0,0.0,1,0,1705,3
23577,3,2.0,8,9550.0,31,0.0,0.0,1,0,592,3
23651,3,2.0,7,9531.0,31,0.0,0.0,1,0,2750,3
23934,3,2.0,7,9450.0,30,0.0,0.0,1,0,2664,3
24373,3,2.0,6,9329.0,30,0.0,0.0,1,0,2260,3
24470,3,2.0,7,9301.0,31,0.0,0.0,1,0,2750,3
24474,3,2.0,7,9300.0,31,0.0,0.0,1,0,409,3
24492,3,2.0,7,9300.0,31,0.0,0.0,1,0,2713,3
24494,3,2.0,7,9300.0,31,0.0,0.0,1,0,3140,3
24495,3,2.0,7,9300.0,31,0.0,0.0,1,0,3140,3
24558,3,2.0,8,9286.0,31,0.0,0.0,1,0,2724,3
24660,3,2.0,7,9256.0,31,0.0,0.0,1,0,3140,3
24670,3,2.0,8,9253.0,31,0.0,0.0,1,0,1354,3
24690,3,2.0,7,9250.0,31,0.0,0.0,1,0,2664,3
24705,3,2.0,8,9249.0,30,0.0,0.0,1,0,3853,3
24717,3,2.0,6,9246.0,30,0.0,0.0,1,0,2163,3
24958,3,2.0,6,9186.0,31,0.0,0.0,1,0,2163,3
25025,3,2.0,6,9172.0,31,0.0,0.0,1,0,2260,3
25116,3,2.0,8,9150.0,31,0.0,0.0,1,0,1354,3
25126,3,2.0,7,9150.0,31,0.0,0.0,1,0,2664,3
25205,3,2.0,7,9125.0,30,0.0,0.0,1,0,2664,3
25569,3,2.0,7,9035.0,28,0.0,0.0,1,0,3184,3
25586,3,2.0,7,9030.0,30,0.0,0.0,1,0,2713,3
25708,3,2.0,7,9000.0,30,0.0,0.0,1,0,3140,3
25750,3,2.0,8,8994.0,29,0.0,0.0,1,0,2659,3
25792,3,2.0,6,8984.0,31,0.0,0.0,1,0,2163,3
25954,3,1.5,6,8948.0,31,0.0,0.0,1,0,2543,3
26052,3,2.0,7,8925.0,31,0.0,0.0,1,0,2664,3
26083,3,2.0,5,8915.0,31,0.0,0.0,1,0,608,3
26109,3,2.0,7,8907.0,31,0.0,0.0,1,0,2750,3
26113,3,2.0,8,8906.0,31,0.0,0.0,1,0,3904,3
26323,3,2.0,7,8850.0,31,0.0,0.0,1,0,409,3
26361,3,2.0,8,8845.0,31,0.0,0.0,1,0,3853,3
26555,3,1.5,6,8796.0,30,0.0,0.0,1,0,2543,3
26560,3,2.0,7,8795.0,31,0.0,0.0,1,0,2713,3
26620,3,2.0,7,8785.0,28,0.0,0.0,1,0,2713,3
26696,3,2.0,6,8765.0,30,0.0,0.0,1,0,1032,3
26740,3,2.0,8,8752.0,31,0.0,0.0,1,0,3725,3
26765,3,2.0,8,8749.0,31,0.0,0.0,1,0,1558,3
26818,3,2.0,7,8735.0,30,0.0,0.0,1,0,2713,3
26863,3,2.0,7,8725.0,31,0.0,0.0,1,0,2063,3
26899,3,1.5,6,8717.0,30,0.0,0.0,1,0,2543,3
27050,3,2.0,7,8685.0,31,0.0,0.0,1,0,2713,3
27086,3,2.0,8,8675.0,31,0.0,0.0,1,0,548,3
27090,3,2.0,7,8675.0,28,0.0,0.0,1,0,3184,3
27245,3,2.0,8,8637.0,31,0.0,0.0,1,0,3859,3
27247,3,2.0,5,8636.0,31,0.0,0.0,1,0,3300,3
27299,3,2.0,6,8625.0,28,0.0,0.0,1,0,2972,3
27375,3,2.0,7,8600.0,31,0.0,0.0,1,0,409,3
27602,3,2.0,7,8550.0,31,0.0,0.0,1,0,2664,3
27604,3,2.0,7,8550.0,30,0.0,0.0,1,0,3184,3
27681,3,1.5,6,8531.0,31,0.0,0.0,1,0,2543,3
27741,3,2.0,6,8521.0,31,0.0,0.0,1,0,4192,3
27759,3,1.5,6,8518.0,30,0.0,0.0,1,0,2543,3
27909,3,2.0,6,8480.0,31,0.0,0.0,1,0,1032,3
27912,3,2.0,6,8480.0,30,0.0,0.0,1,0,4259,3
27946,3,2.0,6,8472.0,31,0.0,0.0,1,0,2260,3
27954,3,2.0,6,8470.0,30,0.0,0.0,1,0,1032,3
28024,3,2.0,8,8453.0,31,0.0,0.0,1,0,2070,3
28035,3,2.0,7,8450.0,31,0.0,0.0,1,0,655,3
28079,3,1.5,6,8444.0,31,0.0,0.0,1,0,2543,3
28083,3,2.5,8,8443.0,31,0.0,0.0,1,0,3271,3
28328,3,2.0,6,8390.0,31,0.0,0.0,1,0,325,3
28399,3,2.0,7,8375.0,30,0.0,0.0,1,0,655,3
28467,3,2.0,7,8359.0,31,0.0,0.0,1,0,3140,3
28499,3,2.0,7,8350.0,30,0.0,0.0,1,0,2664,3
28508,3,2.0,6,8349.0,31,0.0,0.0,1,0,2260,3
28668,3,2.0,8,8308.0,28,0.0,0.0,1,0,2070,3
28723,3,2.0,7,8297.0,31,0.0,0.0,1,0,3140,3
28742,3,2.0,6,8294.0,31,0.0,0.0,1,0,2163,3
28747,3,2.0,8,8292.0,31,0.0,0.0,1,0,548,3
28939,3,2.0,8,8250.0,31,0.0,0.0,1,0,1882,3
28949,3,2.0,7,8250.0,30,0.0,0.0,1,0,2664,3
29033,3,2.0,7,8230.0,31,0.0,0.0,1,0,1121,3
29157,3,2.0,8,8200.0,31,0.0,0.0,1,0,1354,3
29208,3,2.0,7,8190.0,30,0.0,0.0,1,0,2713,3
29287,3,2.0,6,8169.0,31,0.0,0.0,1,0,2311,3
29301,3,2.0,6,8165.0,30,0.0,0.0,1,0,1816,3
29554,3,1.5,6,8112.0,31,0.0,0.0,1,0,2543,3
29581,3,2.0,6,8104.0,31,0.0,0.0,1,0,1583,3
29644,3,2.0,6,8095.0,31,0.0,0.0,1,0,2972,3
29746,3,2.0,8,8077.0,28,0.0,0.0,1,0,3725,3
29893,3,2.0,7,8050.0,30,0.0,0.0,1,0,2063,3
29950,3,2.0,5,8040.0,29,0.0,0.0,1,0,608,3
29986,3,2.0,6,8034.0,31,0.0,0.0,1,0,4326,3
30031,3,2.0,6,8025.0,31,0.0,0.0,1,0,2260,3
30032,3,2.0,7,8025.0,31,0.0,0.0,1,0,2664,3
30039,3,2.0,6,8025.0,31,0.0,0.0,1,0,325,3
30090,3,2.0,6,8010.0,31,0.0,0.0,1,0,2260,3
30091,3,2.0,6,8010.0,31,0.0,0.0,1,0,2780,3
30201,3,2.0,8,7985.0,31,0.0,0.0,1,0,548,3
30226,3,2.0,6,7980.0,31,0.0,0.0,1,0,1032,3
30241,3,1.5,6,7979.0,30,0.0,0.0,1,0,2543,3
30260,3,2.0,6,7975.0,31,0.0,0.0,1,0,325,3
30286,3,2.0,6,7969.0,31,0.0,0.0,1,0,1705,3
30413,3,1.5,6,7940.0,31,0.0,0.0,1,0,2543,3
30414,3,1.5,6,7940.0,31,0.0,0.0,1,0,2543,3
30422,3,2.0,8,7935.0,30,0.0,0.0,1,0,592,3
30486,3,2.0,7,7919.0,28,0.0,0.0,1,0,1648,3
30569,3,2.0,7,7900.0,31,0.0,0.0,1,0,2664,3
30583,3,2.0,7,7898.0,29,0.0,0.0,1,0,452,3
30641,3,2.5,8,7886.0,31,0.0,0.0,1,0,3719,3
30724,3,2.0,8,7870.0,31,0.0,0.0,1,0,592,3
30754,3,2.0,6,7865.0,30,0.0,0.0,1,0,1032,3
30779,3,2.0,8,7860.0,30,0.0,0.0,1,0,2522,3
31030,3,2.0,8,7800.0,31,0.0,0.0,1,0,592,3
31110,3,1.5,5,7789.0,31,0.0,0.0,1,0,2754,3
31178,3,2.0,9,7778.0,31,0.0,0.0,1,0,3563,3
31185,3,2.0,7,7775.0,31,0.0,0.0,1,0,409,3
31333,3,2.0,7,7750.0,31,0.0,0.0,1,0,2063,3
31411,3,2.5,8,7738.0,31,0.0,0.0,1,0,3719,3
31497,3,2.0,6,7717.0,31,0.0,0.0,1,0,2163,3
31553,3,2.0,7,7705.0,31,0.0,0.0,1,0,2713,3
31579,3,2.0,7,7700.0,31,0.0,0.0,1,0,409,3
31581,3,2.0,7,7700.0,31,0.0,0.0,1,0,655,3
31617,3,1.5,6,7695.0,29,0.0,0.0,1,0,2286,3
31683,3,2.0,6,7682.0,30,0.0,0.0,1,0,2260,3
31694,3,2.0,7,7679.0,31,0.0,0.0,1,0,3140,3
31700,3,1.5,7,7678.0,29,0.0,0.0,1,0,2939,3
31760,3,2.0,5,7668.0,31,0.0,0.0,1,0,3300,3
31784,3,2.0,8,7660.0,31,0.0,0.0,1,0,2070,3
31945,3,2.0,6,7630.0,31,0.0,0.0,1,0,1032,3
31964,3,2.0,7,7625.0,31,0.0,0.0,1,0,655,3
31965,3,2.0,7,7625.0,28,0.0,0.0,1,0,655,3
31967,3,2.0,9,7625.0,30,0.0,0.0,1,0,1574,3
32058,3,2.0,6,7607.0,31,0.0,0.0,1,0,4192,3
32141,3,2.0,8,7594.0,31,0.0,0.0,1,0,3859,3
32232,3,2.0,6,7576.0,31,0.0,0.0,1,0,3793,3
32240,3,2.0,7,7575.0,31,0.0,0.0,1,0,2063,3
32289,3,2.0,7,7564.0,31,0.0,0.0,1,0,2750,3
32433,3,2.0,6,7536.0,30,0.0,0.0,1,0,2311,3
32485,3,2.0,7,7525.0,30,0.0,0.0,1,0,2063,3
32530,3,2.0,6,7516.0,28,0.0,0.0,1,0,2163,3
32540,3,2.0,7,7515.0,27,0.0,0.0,1,0,3184,3
32626,3,2.0,7,7500.0,30,0.0,0.0,1,0,2063,3
32627,3,2.0,7,7500.0,30,0.0,0.0,1,0,2063,3
32663,3,1.5,7,7498.0,31,0.0,0.0,1,0,2939,3
32669,3,2.0,5,7495.0,31,0.0,0.0,1,0,608,3
32778,3,2.0,5,7475.0,31,0.0,0.0,1,0,608,3
32971,3,2.0,7,7440.0,31,0.0,0.0,1,0,1648,3
33052,3,2.0,7,7425.0,30,0.0,0.0,1,0,655,3
33068,3,2.5,8,7424.0,30,0.0,0.0,1,0,3719,3
33110,3,2.0,7,7412.0,29,0.0,0.0,1,0,1944,3
33111,3,2.0,8,7412.0,30,0.0,0.0,1,0,2070,3
33175,3,2.0,7,7400.0,31,0.0,0.0,1,0,2063,3
33177,3,2.0,7,7400.0,30,0.0,0.0,1,0,2664,3
33207,3,2.0,8,7394.0,30,0.0,0.0,1,0,994,3
33269,3,1.5,7,7381.0,28,0.0,0.0,1,0,2939,3
33274,3,2.0,6,7380.0,28,0.0,0.0,1,0,2311,3
33289,3,2.0,8,7375.0,31,0.0,0.0,1,0,592,3
33318,3,2.0,5,7370.0,30,0.0,0.0,1,0,608,3
33355,3,1.5,6,7362.0,30,0.0,0.0,1,0,2543,3
33406,3,2.0,7,7350.0,31,0.0,0.0,1,0,452,3
33421,3,2.0,8,7350.0,31,0.0,0.0,1,0,2070,3
33465,3,2.0,6,7342.0,31,0.0,0.0,1,0,2163,3
33471,3,2.0,8,7340.0,31,0.0,0.0,1,0,1882,3
33524,3,2.0,7,7325.0,30,0.0,0.0,1,0,655,3
33607,3,2.5,6,7312.0,31,0.0,0.0,1,0,2921,3
33670,3,2.5,8,7299.0,30,0.0,0.0,1,0,3271,3
33675,3,2.0,8,7298.0,30,0.0,0.0,1,0,1354,3
33731,3,2.0,6,7285.0,31,0.0,0.0,1,0,1816,3
33835,3,2.5,6,7264.0,31,0.0,0.0,1,0,3744,3
33855,3,2.0,6,7260.0,31,0.0,0.0,1,0,1583,3
33960,3,2.0,6,7245.0,31,0.0,0.0,1,0,325,3
34187,3,2.0,8,7202.0,31,0.0,0.0,1,0,1354,3
34223,3,2.0,7,7200.0,28,0.0,0.0,1,0,3140,3
34225,3,2.0,7,7200.0,31,0.0,0.0,1,0,3184,3
34260,3,2.0,6,7195.0,30,0.0,0.0,1,0,1032,3
34344,3,2.0,7,7179.0,30,0.0,0.0,1,0,3184,3
34351,3,2.0,8,7177.0,31,0.0,0.0,1,0,2724,3
34418,3,2.0,6,7164.0,30,0.0,0.0,1,0,2260,3
34424,3,2.0,6,7163.0,31,0.0,0.0,1,0,4326,3
34446,3,1.5,5,7159.0,30,0.0,0.0,1,0,2754,3
34493,3,2.0,8,7150.0,30,0.0,0.0,1,0,1882,3
34494,3,2.0,8,7150.0,31,0.0,0.0,1,0,1882,3
34521,3,2.5,8,7146.0,31,0.0,0.0,1,0,3271,3
34565,3,2.0,7,7137.0,30,0.0,0.0,1,0,2713,3
34624,3,2.0,7,7125.0,31,0.0,0.0,1,0,409,3
34635,3,2.0,7,7125.0,28,0.0,0.0,1,0,3184,3
34707,3,1.5,5,7112.0,30,0.0,0.0,1,0,2754,3
34755,3,2.0,7,7100.0,31,0.0,0.0,1,0,3184,3
34777,3,2.0,7,7097.0,30,0.0,0.0,1,0,2750,3
34795,3,2.0,6,7095.0,31,0.0,0.0,1,0,1032,3
34867,3,2.0,9,7081.0,31,0.0,0.0,1,0,3563,3
34892,3,2.0,7,7077.0,31,0.0,0.0,1,0,2750,3
34901,3,2.0,9,7075.0,31,0.0,0.0,1,0,1574,3
34910,3,2.0,7,7074.0,31,0.0,0.0,1,0,45,3
35053,3,2.5,6,7048.0,31,0.0,0.0,1,0,3744,3
35058,3,2.0,7,7047.0,31,0.0,0.0,1,0,1944,3
35084,3,2.0,6,7043.0,30,0.0,0.0,1,0,4458,3
35104,3,2.0,6,7040.0,30,0.0,0.0,1,0,2780,3
35114,3,2.0,7,7038.0,31,0.0,0.0,1,0,452,3
35146,3,2.0,7,7033.0,31,0.0,0.0,1,0,4096,3
35163,3,2.0,7,7028.0,31,0.0,0.0,1,0,452,3
35185,3,2.0,7,7025.0,31,0.0,0.0,1,0,2664,3
35227,3,1.5,5,7019.0,31,0.0,0.0,1,0,2754,3
35273,3,2.0,6,7010.0,31,0.0,0.0,1,0,4259,3
35324,3,2.0,5,7000.0,31,0.0,0.0,1,0,391,3
35325,3,2.0,7,7000.0,30,0.0,0.0,1,0,409,3
35340,3,2.0,7,7000.0,28,0.0,0.0,1,0,2063,3
35341,3,2.0,8,7000.0,28,0.0,0.0,1,0,2070,3
35347,3,2.0,7,7000.0,31,0.0,0.0,1,0,2664,3
35376,3,2.0,8,6998.0,31,0.0,0.0,1,0,3859,3
35393,3,2.0,6,6995.0,28,0.0,0.0,1,0,1032,3
35395,3,2.0,7,6995.0,30,0.0,0.0,1,0,2063,3
35520,3,2.0,6,6979.0,31,0.0,0.0,1,0,2780,3
35596,3,2.0,8,6967.0,30,0.0,0.0,1,0,592,3
35647,3,2.5,8,6954.0,30,0.0,0.0,1,0,3271,3
35655,3,2.0,7,6953.0,31,0.0,0.0,1,0,4096,3
35684,3,2.0,7,6950.0,28,0.0,0.0,1,0,2713,3
35705,3,1.5,6,6947.0,30,0.0,0.0,1,0,2543,3
35795,3,2.0,8,6930.0,30,0.0,0.0,1,0,2070,3
35840,3,2.0,8,6922.0,30,0.0,0.0,1,0,3859,3
35853,3,2.0,7,6920.0,31,0.0,0.0,1,0,1648,3
35904,3,2.0,6,6911.0,31,0.0,0.0,1,0,1583,3
35920,3,1.5,6,6907.0,31,0.0,0.0,1,0,2543,3
35964,3,2.0,7,6900.0,28,0.0,0.0,1,0,2750,3
36076,3,2.0,6,6881.0,31,0.0,0.0,1,0,2260,3
36090,3,1.5,6,6879.0,30,0.0,0.0,1,0,2543,3
36194,3,2.0,7,6860.0,31,0.0,0.0,1,0,1648,3
36257,3,2.0,8,6850.0,31,0.0,0.0,1,0,1354,3
36285,3,2.0,8,6848.0,29,0.0,0.0,1,0,3078,3
36294,3,2.0,7,6846.0,31,0.0,0.0,1,0,2965,3
36396,3,2.0,8,6825.0,31,0.0,0.0,1,0,592,3
36415,3,2.0,8,6823.0,30,0.0,0.0,1,0,548,3
36457,3,2.0,7,6815.0,31,0.0,0.0,1,0,3140,3
36460,3,2.0,8,6814.0,31,0.0,0.0,1,0,1558,3
36552,3,2.0,5,6800.0,31,0.0,0.0,1,0,3300,3
36593,3,1.5,5,6792.0,31,0.0,0.0,1,0,2754,3
36616,3,2.5,8,6789.0,30,0.0,0.0,1,0,3271,3
36637,3,2.0,6,6785.0,31,0.0,0.0,1,0,1816,3
36804,3,2.0,6,6755.0,31,0.0,0.0,1,0,2755,3
36837,3,2.0,6,6750.0,31,0.0,0.0,1,0,1816,3
36849,3,2.5,6,6750.0,31,0.0,0.0,1,0,2921,3
36851,3,1.5,7,6750.0,31,0.0,0.0,1,0,2939,3
36988,3,2.0,8,6728.0,30,0.0,0.0,1,0,2070,3
37008,3,2.5,6,6725.0,31,0.0,0.0,1,0,2921,3
37127,3,2.0,8,6700.0,30,0.0,0.0,1,0,592,3
37168,3,2.0,7,6696.0,31,0.0,0.0,1,0,2965,3
37283,3,2.0,6,6678.0,31,0.0,0.0,1,0,2311,3
37334,3,2.0,7,6670.0,31,0.0,0.0,1,0,2063,3
37337,3,2.0,7,6670.0,30,0.0,0.0,1,0,2750,3
37429,3,2.0,6,6655.0,30,0.0,0.0,1,0,4259,3
37452,3,2.0,7,6650.0,30,0.0,0.0,1,0,2664,3
37467,3,1.5,6,6647.0,31,0.0,0.0,1,0,2286,3
37545,3,2.0,7,6635.0,31,0.0,0.0,1,0,2713,3
37607,3,2.0,7,6625.0,27,0.0,0.0,1,0,2664,3
37628,3,2.5,8,6623.0,31,0.0,0.0,1,0,3271,3
37750,3,2.0,6,6601.0,31,0.0,0.0,1,0,2780,3
37861,3,2.0,6,6586.0,31,0.0,0.0,1,0,4192,3
37874,3,2.0,7,6584.0,30,0.0,0.0,1,0,4096,3
37888,3,2.5,6,6581.0,30,0.0,0.0,1,0,2921,3
37912,3,2.0,7,6576.0,30,0.0,0.0,1,0,2063,3
37937,3,2.0,6,6570.0,31,0.0,0.0,1,0,3749,3
37968,3,2.0,8,6564.0,28,0.0,0.0,1,0,548,3
37972,3,2.0,6,6564.0,31,0.0,0.0,1,0,4528,3
37993,3,2.0,7,6560.0,31,0.0,0.0,1,0,2713,3
38003,3,2.0,8,6559.0,31,0.0,0.0,1,0,2522,3
38049,3,2.0,7,6550.0,31,0.0,0.0,1,0,409,3
38098,3,2.0,7,6543.0,30,0.0,0.0,1,0,2750,3
38126,3,2.5,8,6538.0,30,0.0,0.0,1,0,511,3
38134,3,2.0,6,6536.0,30,0.0,0.0,1,0,4528,3
38232,3,2.0,5,6520.0,30,0.0,0.0,1,0,608,3
38246,3,2.0,6,6518.0,31,0.0,0.0,1,0,2311,3
38305,3,2.0,6,6505.0,31,0.0,0.0,1,0,1032,3
38331,3,2.0,7,6500.0,31,0.0,0.0,1,0,409,3
38370,3,2.0,8,6500.0,27,0.0,0.0,1,0,3078,3
38379,3,2.0,7,6500.0,28,0.0,0.0,1,0,4469,3
38415,3,2.0,6,6495.0,31,0.0,0.0,1,0,2972,3
38462,3,2.0,6,6489.0,28,0.0,0.0,1,0,2780,3
38531,3,2.0,7,6475.0,31,0.0,0.0,1,0,655,3
38536,3,2.5,8,6475.0,30,0.0,0.0,1,0,3719,3
38577,3,2.0,6,6469.0,30,0.0,0.0,1,0,2163,3
38618,3,2.0,8,6461.0,31,0.0,0.0,1,0,3725,3
38674,3,2.0,5,6450.0,31,0.0,0.0,1,0,608,3
38683,3,2.0,6,6450.0,30,0.0,0.0,1,0,1816,3
38844,3,2.0,8,6425.0,31,0.0,0.0,1,0,2070,3
38925,3,2.5,8,6413.0,31,0.0,0.0,1,0,3656,3
38998,3,2.0,7,6400.0,30,0.0,0.0,1,0,2713,3
39026,3,2.5,6,6395.0,31,0.0,0.0,1,0,3744,3
39027,3,2.0,6,6395.0,31,0.0,0.0,1,0,3749,3
39104,3,2.0,8,6381.0,31,0.0,0.0,1,0,2522,3
39108,3,2.0,5,6380.0,31,0.0,0.0,1,0,391,3
39147,3,2.0,8,6375.0,31,0.0,0.0,1,0,2070,3
39159,3,2.0,7,6374.0,31,0.0,0.0,1,0,3140,3
39297,3,2.0,6,6350.0,31,0.0,0.0,1,0,1705,3
39381,3,2.0,6,6337.0,31,0.0,0.0,1,0,2780,3
39444,3,2.0,7,6325.0,31,0.0,0.0,1,0,45,3
39522,3,2.5,8,6313.0,31,0.0,0.0,1,0,3656,3
39566,3,1.5,7,6303.0,30,0.0,0.0,1,0,2939,3
39576,3,2.5,8,6302.0,31,0.0,0.0,1,0,3719,3
39584,3,2.0,7,6300.0,30,0.0,0.0,1,0,452,3
39590,3,2.0,7,6300.0,30,0.0,0.0,1,0,655,3
39674,3,2.5,6,6291.0,31,0.0,0.0,1,0,2921,3
39749,3,2.0,8,6281.0,30,0.0,0.0,1,0,1882,3
39787,3,2.5,6,6276.0,31,0.0,0.0,1,0,3744,3
39790,3,2.0,7,6275.0,31,0.0,0.0,1,0,409,3
39807,3,2.0,6,6272.0,30,0.0,0.0,1,0,3793,3
39852,3,2.5,8,6265.0,30,0.0,0.0,1,0,3719,3
39924,3,2.0,6,6252.0,31,0.0,0.0,1,0,2163,3
39941,3,2.0,8,6250.0,28,0.0,0.0,1,0,1882,3
39991,3,2.0,8,6242.0,31,0.0,0.0,1,0,1354,3
40005,3,2.0,6,6240.0,31,0.0,0.0,1,0,1032,3
40039,3,2.0,6,6236.0,30,0.0,0.0,1,0,4192,3
40111,3,2.0,7,6223.0,31,0.0,0.0,1,0,2750,3
40138,3,1.5,6,6217.0,31,0.0,0.0,1,0,2543,3
40216,3,2.0,7,6200.0,31,0.0,0.0,1,0,409,3
40310,3,2.0,7,6191.0,30,0.0,0.0,1,0,2750,3
40330,3,2.0,6,6189.0,29,0.0,0.0,1,0,2260,3
40358,3,2.5,8,6185.0,31,0.0,0.0,1,0,3271,3
40396,3,2.0,8,6179.0,31,0.0,0.0,1,0,2070,3
40451,3,2.5,8,6170.0,31,0.0,0.0,1,0,511,3
40493,3,2.0,6,6164.0,29,0.0,0.0,1,0,2163,3
40549,3,2.0,7,6156.0,31,0.0,0.0,1,0,45,3
40557,3,2.0,6,6155.0,30,0.0,0.0,1,0,2972,3
40578,3,2.0,6,6151.0,31,0.0,0.0,1,0,2260,3
40587,3,2.0,6,6150.0,31,0.0,0.0,1,0,1816,3
40636,3,1.5,5,6145.0,30,0.0,0.0,1,0,2754,3
40640,3,2.0,8,6145.0,30,0.0,0.0,1,0,3553,3
40671,3,1.5,5,6139.0,31,0.0,0.0,1,0,2754,3
40759,3,2.0,6,6125.0,30,0.0,0.0,1,0,2260,3
40838,3,2.0,8,6111.0,30,0.0,0.0,1,0,3859,3
40955,3,2.0,7,6091.0,31,0.0,0.0,1,0,2965,3
41014,3,2.0,6,6080.0,31,0.0,0.0,1,0,125,3
41015,3,2.0,6,6080.0,30,0.0,0.0,1,0,125,3
41022,3,2.0,8,6078.0,30,0.0,0.0,1,0,3859,3
41034,3,2.0,7,6075.0,31,0.0,0.0,1,0,1648,3
41045,3,2.0,7,6075.0,30,0.0,0.0,1,0,4469,3
41080,3,2.0,8,6070.0,30,0.0,0.0,1,0,3725,3
41181,3,2.0,6,6050.0,31,0.0,0.0,1,0,1816,3
41189,3,2.0,6,6050.0,31,0.0,0.0,1,0,2260,3
41287,3,2.5,6,6033.0,31,0.0,0.0,1,0,2921,3
41332,3,2.5,8,6026.0,30,0.0,0.0,1,0,3271,3
41338,3,2.0,6,6025.0,30,0.0,0.0,1,0,1816,3
41376,3,2.0,6,6020.0,31,0.0,0.0,1,0,1816,3
41433,3,2.0,6,6010.0,30,0.0,0.0,1,0,4259,3
41448,3,2.5,6,6007.0,31,0.0,0.0,1,0,3744,3
41479,3,2.0,6,6002.0,31,0.0,0.0,1,0,2163,3
41493,3,2.0,7,6000.0,30,0.0,0.0,1,0,409,3
41497,3,2.0,5,6000.0,30,0.0,0.0,1,0,608,3
41538,3,1.5,6,6000.0,31,0.0,0.0,1,0,2286,3
41544,3,2.0,7,6000.0,31,0.0,0.0,1,0,2713,3
41597,3,2.0,8,5994.0,30,0.0,0.0,1,0,548,3
41728,3,2.5,6,5976.0,28,0.0,0.0,1,0,2921,3
41782,3,2.0,6,5970.0,30,0.0,0.0,1,0,2780,3
41816,3,2.0,6,5965.0,28,0.0,0.0,1,0,325,3
41895,3,2.0,7,5950.0,31,0.0,0.0,1,0,452,3
41939,3,2.0,6,5946.0,31,0.0,0.0,1,0,1583,3
41952,3,2.0,6,5945.0,31,0.0,0.0,1,0,325,3
42077,3,2.0,7,5925.0,30,0.0,0.0,1,0,4469,3
42133,3,2.0,6,5915.0,31,0.0,0.0,1,0,1030,3
42179,3,1.5,6,5908.0,30,0.0,0.0,1,0,2543,3
42222,3,2.0,8,5901.0,30,0.0,0.0,1,0,2070,3
42226,3,2.5,8,5900.0,31,0.0,0.0,1,0,411,3
42227,3,2.5,8,5900.0,31,0.0,0.0,1,0,411,3
42243,3,2.0,7,5900.0,31,0.0,0.0,1,0,2664,3
42247,3,2.0,8,5900.0,31,0.0,0.0,1,0,3725,3
42347,3,2.0,5,5885.0,31,0.0,0.0,1,0,762,3
42397,3,2.0,7,5877.0,30,0.0,0.0,1,0,452,3
42418,3,2.0,8,5875.0,31,0.0,0.0,1,0,1882,3
42419,3,2.0,7,5875.0,31,0.0,0.0,1,0,2063,3
42431,3,2.0,8,5874.0,31,0.0,0.0,1,0,548,3
42470,3,2.0,6,5868.0,30,0.0,0.0,1,0,2163,3
42530,3,1.5,5,5858.0,30,0.0,0.0,1,0,2754,3
42547,3,2.0,8,5856.0,30,0.0,0.0,1,0,1354,3
