,bedrooms,bathrooms,guests,revenue,openness,hot_tub,pool,city_encoded,host_type Encoded,ID Encoded,Cluster
14920,3,2.0,8,12625.0,31,0.0,0.0,0,2,4104,2
14966,3,2.0,9,12600.0,31,0.0,0.0,1,2,3213,2
15002,3,2.0,9,12587.0,31,0.0,0.0,0,2,3283,2
15020,3,2.0,10,12580.0,31,0.0,0.0,1,2,2904,2
15082,3,2.0,8,12556.0,28,0.0,0.0,0,2,2488,2
15113,3,2.0,8,12540.0,31,0.0,0.0,0,2,2128,2
15141,3,2.0,8,12524.0,31,0.0,0.0,0,2,3908,2
15163,3,2.0,5,12514.0,31,0.0,0.0,1,2,3319,2
15165,3,2.0,8,12513.0,31,0.0,0.0,0,2,3532,2
15180,3,2.5,9,12503.0,31,0.0,0.0,1,2,3445,2
15282,3,2.5,7,12453.0,30,0.0,0.0,1,2,3150,2
15292,3,2.0,7,12450.0,30,0.0,0.0,1,2,4724,2
15381,3,2.0,8,12406.0,31,0.0,0.0,0,2,4857,2
15466,3,2.0,10,12383.0,29,0.0,0.0,1,2,3501,2
15490,3,2.5,8,12375.0,31,0.0,0.0,1,2,2577,2
15548,3,2.0,8,12350.0,30,0.0,0.0,1,2,3536,2
15571,3,2.0,8,12338.0,31,0.0,0.0,0,2,4936,2
15615,3,2.0,8,12314.0,31,0.0,0.0,0,2,4145,2
15624,3,2.0,7,12310.0,31,0.0,0.0,1,2,3635,2
15645,3,2.0,8,12300.0,31,0.0,0.0,1,2,4029,2
15653,3,2.0,9,12298.0,31,0.0,0.0,0,2,3283,2
15663,3,2.0,8,12295.0,31,0.0,0.0,1,2,3769,2
15672,3,2.0,8,12287.0,31,0.0,0.0,0,2,2312,2
15697,3,2.0,8,12275.0,31,0.0,0.0,0,2,2488,2
15714,3,2.0,8,12271.0,31,0.0,0.0,1,2,2345,2
15760,3,2.0,9,12250.0,30,0.0,0.0,1,2,3213,2
15793,3,2.5,8,12240.0,31,0.0,0.0,1,2,2577,2
15810,3,2.0,8,12232.0,31,0.0,0.0,0,2,4975,2
15813,3,2.0,7,12231.0,31,0.0,0.0,1,2,1421,2
15817,3,2.0,10,12228.0,31,0.0,0.0,1,2,3230,2
15919,3,2.0,10,12183.0,31,0.0,0.0,1,2,2904,2
15938,3,2.0,8,12175.0,31,0.0,0.0,0,2,3263,2
15972,3,2.0,10,12158.0,31,0.0,0.0,1,2,3230,2
15999,3,2.0,8,12150.0,31,0.0,0.0,1,2,2676,2
16094,3,2.0,8,12098.0,31,0.0,0.0,1,2,507,2
16130,3,2.0,8,12080.0,31,0.0,0.0,1,2,5117,2
16140,3,2.0,10,12075.0,30,0.0,0.0,1,2,2904,2
16175,3,2.0,8,12057.0,31,0.0,0.0,0,2,3532,2
16189,3,2.5,8,12050.0,31,0.0,0.0,1,2,2613,2
16319,3,2.0,9,12000.0,28,0.0,0.0,1,2,3213,2
16325,3,2.0,7,12000.0,29,0.0,0.0,1,2,4724,2
16377,3,2.0,7,11983.0,31,0.0,0.0,1,2,1421,2
16455,3,2.0,9,11950.0,31,0.0,0.0,0,2,2490,2
16470,3,2.5,8,11946.0,30,0.0,0.0,1,2,1628,2
16484,3,2.0,8,11943.0,30,0.0,0.0,0,2,4936,2
16487,3,2.0,8,11940.0,31,0.0,0.0,1,2,1655,2
16549,3,1.5,7,11915.0,31,0.0,0.0,1,2,1464,2
16605,3,2.0,8,11893.0,28,0.0,0.0,1,2,3857,2
16606,3,2.0,8,11892.0,28,0.0,0.0,1,2,3289,2
16627,3,2.0,8,11883.0,31,0.0,0.0,0,2,4878,2
16647,3,2.0,8,11875.0,31,0.0,0.0,1,2,2676,2
16659,3,2.0,8,11872.0,30,0.0,0.0,1,2,2596,2
16717,3,2.0,6,11850.0,30,0.0,0.0,0,2,3293,2
16723,3,2.0,7,11850.0,31,0.0,0.0,1,2,5365,2
16753,3,2.0,6,11833.0,31,0.0,0.0,1,2,4070,2
16801,3,2.0,8,11810.0,31,0.0,0.0,1,2,3634,2
16802,3,2.0,6,11810.0,30,0.0,0.0,1,2,4176,2
16815,3,1.5,8,11801.0,31,0.0,0.0,0,2,3206,2
16840,3,1.5,7,11797.0,31,0.0,0.0,1,2,1464,2
16842,3,2.0,9,11796.0,30,0.0,0.0,1,2,3213,2
16880,3,2.0,6,11782.0,28,0.0,0.0,1,2,3090,2
16910,3,2.0,7,11775.0,31,0.0,0.0,0,2,4682,2
17074,3,2.5,8,11707.0,31,0.0,0.0,1,2,1628,2
17079,3,2.0,6,11702.0,31,0.0,0.0,1,2,4371,2
17087,3,2.0,8,11700.0,31,0.0,0.0,0,2,3908,2
17103,3,2.0,8,11695.0,31,0.0,0.0,1,2,3165,2
17140,3,2.0,10,11680.0,31,0.0,0.0,1,2,2904,2
17178,3,2.0,8,11662.0,28,0.0,0.0,1,2,2596,2
17191,3,2.5,6,11657.0,31,0.0,0.0,1,2,3256,2
17206,3,2.5,8,11650.0,31,0.0,0.0,1,2,2613,2
17270,3,2.0,8,11625.0,31,0.0,0.0,1,2,507,2
17320,3,2.0,6,11606.0,31,0.0,0.0,0,2,1365,2
17349,3,2.0,7,11599.0,31,0.0,0.0,0,2,2561,2
17368,3,2.0,10,11589.0,31,0.0,0.0,1,2,3501,2
17460,3,2.5,8,11550.0,31,0.0,0.0,1,2,2613,2
17463,3,2.0,6,11550.0,30,0.0,0.0,1,2,192,2
17471,3,2.0,8,11548.0,31,0.0,0.0,1,2,3273,2
17498,3,2.0,8,11539.0,31,0.0,0.0,0,2,566,2
17528,3,2.0,8,11527.0,31,0.0,0.0,0,2,2488,2
17551,3,2.0,6,11518.0,30,0.0,0.0,0,2,1365,2
17599,3,2.5,8,11500.0,31,0.0,0.0,1,2,2613,2
17600,3,2.5,8,11500.0,31,0.0,0.0,1,2,2613,2
17639,3,2.0,6,11484.0,31,0.0,0.0,1,2,4070,2
17652,3,2.0,6,11477.0,31,0.0,0.0,1,2,4472,2
17669,3,2.5,8,11469.0,31,0.0,0.0,1,2,1628,2
17700,3,2.0,6,11456.0,31,0.0,0.0,0,2,4582,2
17744,3,2.0,7,11442.0,31,0.0,0.0,1,2,1421,2
17745,3,2.0,8,11442.0,30,0.0,0.0,1,2,2643,2
17773,3,2.0,9,11429.0,31,0.0,0.0,1,2,3203,2
17781,3,1.5,7,11425.0,30,0.0,0.0,1,2,1464,2
17827,3,2.0,6,11400.0,31,0.0,0.0,1,2,4371,2
17844,3,2.0,8,11392.0,31,0.0,0.0,1,2,3165,2
17850,3,2.0,8,11389.0,30,0.0,0.0,1,2,2596,2
17866,3,2.0,10,11381.0,31,0.0,0.0,1,2,2904,2
17884,3,2.0,8,11375.0,31,0.0,0.0,1,2,4898,2
17909,3,2.0,9,11364.0,28,0.0,0.0,1,2,755,2
17934,3,2.0,8,11353.0,31,0.0,0.0,1,2,3733,2
17935,3,2.0,8,11352.0,31,0.0,0.0,1,2,3769,2
17937,3,2.0,8,11350.0,31,0.0,0.0,0,2,593,2
17939,3,2.5,8,11350.0,31,0.0,0.0,0,2,3126,2
17948,3,2.0,8,11348.0,31,0.0,0.0,1,2,507,2
17959,3,3.0,8,11345.0,31,0.0,0.0,1,2,3262,2
17960,3,2.0,8,11345.0,31,0.0,0.0,1,2,109,2
17971,3,1.5,8,11340.0,28,0.0,0.0,0,2,3206,2
18003,3,2.0,6,11327.0,31,0.0,0.0,0,2,3270,2
18028,3,2.0,8,11319.0,31,0.0,0.0,1,2,3769,2
18053,3,2.0,6,11308.0,31,0.0,0.0,0,2,1365,2
18064,3,2.5,8,11305.0,31,0.0,0.0,1,2,2613,2
18099,3,2.0,6,11292.0,31,0.0,0.0,1,2,5093,2
18135,3,2.0,8,11276.0,30,0.0,0.0,1,2,3857,2
18146,3,2.0,8,11271.0,28,0.0,0.0,0,2,2488,2
18152,3,2.0,8,11269.0,31,0.0,0.0,0,2,3119,2
18158,3,2.0,8,11267.0,31,0.0,0.0,1,2,2596,2
18198,3,2.0,8,11250.0,31,0.0,0.0,1,2,2596,2
18200,3,2.5,8,11250.0,31,0.0,0.0,0,2,3126,2
18204,3,2.0,8,11250.0,31,0.0,0.0,1,2,4029,2
18205,3,2.0,7,11250.0,28,0.0,0.0,1,2,4724,2
18230,3,2.0,9,11239.0,31,0.0,0.0,1,2,3213,2
18262,3,2.0,8,11226.0,31,0.0,0.0,1,2,507,2
18290,3,2.0,6,11218.0,31,0.0,0.0,0,2,3361,2
18297,3,2.0,6,11215.0,31,0.0,0.0,0,2,3293,2
18356,3,2.0,6,11199.0,28,0.0,0.0,1,2,4472,2
18457,3,2.0,8,11165.0,31,0.0,0.0,1,2,109,2
18480,3,2.0,8,11154.0,31,0.0,0.0,1,2,2345,2
18496,3,2.0,8,11150.0,31,0.0,0.0,1,2,2596,2
18550,3,2.0,6,11131.0,31,0.0,0.0,1,2,4501,2
18613,3,2.0,8,11103.0,31,0.0,0.0,0,2,3873,2
18621,3,2.0,6,11100.0,30,0.0,0.0,1,2,2704,2
18634,3,2.5,8,11098.0,31,0.0,0.0,1,2,3745,2
18688,3,2.0,9,11075.0,31,0.0,0.0,1,2,3439,2
18702,3,2.0,6,11070.0,28,0.0,0.0,1,2,3090,2
18710,3,2.0,8,11066.0,31,0.0,0.0,0,2,4104,2
18711,3,2.0,6,11066.0,30,0.0,0.0,0,2,4582,2
18730,3,2.0,8,11060.0,31,0.0,0.0,1,2,109,2
18762,3,2.0,8,11050.0,31,0.0,0.0,1,2,2677,2
18763,3,2.0,8,11050.0,31,0.0,0.0,1,2,2677,2
18767,3,2.5,10,11050.0,29,0.0,0.0,1,2,3937,2
18768,3,2.0,8,11050.0,31,0.0,0.0,0,2,4104,2
18769,3,2.0,7,11050.0,31,0.0,0.0,1,2,4286,2
18834,3,2.0,8,11020.0,31,0.0,0.0,1,2,507,2
18840,3,2.0,6,11017.0,31,0.0,0.0,0,2,4558,2
18868,3,2.5,9,11004.0,28,0.0,0.0,1,2,3445,2
18943,3,2.0,10,10978.0,31,0.0,0.0,0,2,2938,2
18965,3,2.5,7,10967.0,31,0.0,0.0,1,2,3150,2
18969,3,2.0,9,10963.0,30,0.0,0.0,0,2,3283,2
18999,3,2.5,8,10950.0,30,0.0,0.0,0,2,3126,2
19009,3,2.0,10,10946.0,31,0.0,0.0,1,2,3487,2
19013,3,2.5,9,10945.0,31,0.0,0.0,1,2,4231,2
19028,3,2.0,7,10940.0,31,0.0,0.0,0,2,4682,2
19058,3,1.5,7,10928.0,30,0.0,0.0,1,2,1464,2
19074,3,2.5,8,10921.0,31,0.0,0.0,1,2,1628,2
19141,3,2.0,6,10900.0,31,0.0,0.0,1,2,2336,2
19153,3,2.0,10,10897.0,28,0.0,0.0,1,2,3956,2
19177,3,2.0,6,10890.0,31,0.0,0.0,1,2,4033,2
19196,3,2.0,9,10878.0,31,0.0,0.0,1,2,3203,2
19207,3,2.0,8,10875.0,31,0.0,0.0,0,2,3908,2
19237,3,2.0,8,10862.0,28,0.0,0.0,0,2,4936,2
19265,3,3.0,8,10851.0,30,0.0,0.0,1,2,3446,2
19290,3,2.0,9,10850.0,27,0.0,0.0,1,2,3213,2
19301,3,2.0,10,10850.0,31,0.0,0.0,0,2,3932,2
19302,3,2.0,10,10850.0,31,0.0,0.0,0,2,3932,2
19303,3,2.0,10,10850.0,31,0.0,0.0,0,2,3932,2
19304,3,2.0,10,10850.0,31,0.0,0.0,0,2,3932,2
19349,3,2.0,7,10835.0,31,0.0,0.0,1,2,1421,2
19385,3,2.0,8,10823.0,30,0.0,0.0,0,2,2488,2
19424,3,2.0,7,10810.0,31,0.0,0.0,1,2,3855,2
19430,3,2.0,10,10807.0,31,0.0,0.0,1,2,3487,2
19465,3,2.0,9,10800.0,31,0.0,0.0,1,2,3213,2
19497,3,2.0,8,10790.0,31,0.0,0.0,1,2,2923,2
19543,3,2.0,8,10774.0,31,0.0,0.0,1,2,1845,2
19552,3,3.0,8,10771.0,31,0.0,0.0,1,2,3446,2
19560,3,2.0,9,10770.0,30,0.0,0.0,1,2,3439,2
19571,3,2.0,7,10766.0,31,0.0,0.0,0,2,2561,2
19606,3,2.0,8,10750.0,30,0.0,0.0,1,2,2677,2
19614,3,2.0,6,10748.0,31,0.0,0.0,0,2,4558,2
19626,3,2.0,8,10745.0,31,0.0,0.0,1,2,2345,2
19627,3,2.5,9,10745.0,31,0.0,0.0,1,2,4231,2
19633,3,2.0,6,10743.0,28,0.0,0.0,1,2,4070,2
19665,3,2.0,7,10735.0,31,0.0,0.0,0,2,2561,2
19682,3,2.0,7,10729.0,31,0.0,0.0,0,2,3977,2
19706,3,2.0,7,10720.0,30,0.0,0.0,0,2,2935,2
19716,3,2.0,8,10716.0,31,0.0,0.0,0,2,2236,2
19724,3,2.0,7,10712.0,31,0.0,0.0,1,2,4286,2
19737,3,2.0,6,10710.0,31,0.0,0.0,1,2,3612,2
19742,3,2.0,7,10706.0,31,0.0,0.0,1,2,3608,2
19751,3,2.0,8,10704.0,31,0.0,0.0,0,2,3413,2
19761,3,2.0,8,10701.0,31,0.0,0.0,1,2,2677,2
19828,3,2.0,10,10682.0,31,0.0,0.0,1,2,3230,2
19859,3,2.0,6,10673.0,31,0.0,0.0,1,2,4034,2
19867,3,2.0,8,10670.0,30,0.0,0.0,1,2,4271,2
19882,3,2.0,8,10664.0,31,0.0,0.0,1,2,1655,2
19898,3,2.0,8,10660.0,31,0.0,0.0,0,2,2128,2
19903,3,2.0,8,10658.0,31,0.0,0.0,0,2,2312,2
19912,3,1.5,6,10653.0,31,0.0,0.0,1,2,4554,2
19929,3,2.0,8,10650.0,31,0.0,0.0,1,2,3634,2
19931,3,2.0,9,10648.0,28,0.0,0.0,1,2,3439,2
19968,3,2.0,10,10635.0,31,0.0,0.0,0,2,4537,2
19976,3,2.0,6,10629.0,31,0.0,0.0,1,2,5073,2
20011,3,1.5,6,10619.0,31,0.0,0.0,0,2,3607,2
20015,3,2.0,8,10618.0,28,0.0,0.0,1,2,1655,2
20028,3,2.5,8,10615.0,30,0.0,0.0,1,2,2613,2
20029,3,2.0,8,10615.0,31,0.0,0.0,0,2,3119,2
20035,3,2.0,8,10614.0,31,0.0,0.0,0,2,4975,2
20040,3,2.0,10,10609.0,31,0.0,0.0,1,2,1082,2
20074,3,2.0,9,10598.0,30,0.0,0.0,0,2,3283,2
20137,3,2.0,8,10579.0,30,0.0,0.0,0,2,2488,2
20192,3,2.0,8,10564.0,31,0.0,0.0,1,2,3861,2
20204,3,2.0,6,10558.0,31,0.0,0.0,0,2,4649,2
20206,3,1.5,7,10557.0,31,0.0,0.0,1,2,1464,2
20208,3,2.0,8,10557.0,31,0.0,0.0,0,2,3413,2
20209,3,2.0,10,10557.0,30,0.0,0.0,1,2,3487,2
20277,3,2.5,9,10535.0,31,0.0,0.0,1,2,4231,2
20286,3,2.0,9,10533.0,28,0.0,0.0,1,2,755,2
20314,3,2.0,6,10525.0,30,0.0,0.0,1,2,4034,2
20346,3,2.0,6,10510.0,31,0.0,0.0,0,2,3293,2
20372,3,2.0,8,10500.0,31,0.0,0.0,0,2,566,2
20391,3,2.0,8,10500.0,31,0.0,0.0,0,2,2261,2
20406,3,2.0,10,10500.0,30,0.0,0.0,0,2,3932,2
20407,3,2.0,10,10500.0,30,0.0,0.0,0,2,3932,2
20408,3,2.0,10,10500.0,30,0.0,0.0,0,2,3932,2
20409,3,2.0,10,10500.0,30,0.0,0.0,0,2,3932,2
20410,3,2.0,10,10500.0,30,0.0,0.0,0,2,3932,2
20430,3,2.0,10,10495.0,29,0.0,0.0,1,2,3230,2
20431,3,2.0,8,10495.0,31,0.0,0.0,1,2,109,2
20433,3,2.0,10,10494.0,30,0.0,0.0,1,2,2904,2
20479,3,2.0,10,10479.0,31,0.0,0.0,1,2,2904,2
20480,3,2.0,4,10479.0,31,0.0,0.0,0,2,3624,2
20485,3,2.0,6,10476.0,31,0.0,0.0,1,2,3244,2
20486,3,2.0,8,10475.0,31,0.0,0.0,0,2,593,2
20501,3,2.0,7,10471.0,31,0.0,0.0,0,2,2561,2
20530,3,2.0,8,10460.0,31,0.0,0.0,0,2,4936,2
20552,3,2.0,8,10452.0,30,0.0,0.0,0,2,2128,2
20566,3,2.0,8,10450.0,31,0.0,0.0,1,2,4029,2
20600,3,2.0,8,10440.0,31,0.0,0.0,1,2,1845,2
20653,3,1.5,6,10425.0,31,0.0,0.0,1,2,484,2
20663,3,2.0,8,10424.0,28,0.0,0.0,0,2,566,2
20668,3,2.0,10,10422.0,31,0.0,0.0,1,2,2904,2
20674,3,2.0,6,10421.0,31,0.0,0.0,0,2,4706,2
20675,3,2.0,9,10420.0,31,0.0,0.0,1,2,755,2
20691,3,2.0,8,10414.0,29,0.0,0.0,1,2,4233,2
20702,3,3.0,8,10408.0,28,0.0,0.0,1,2,3360,2
20710,3,2.0,8,10405.0,28,0.0,0.0,1,2,3273,2
20798,3,3.0,8,10374.0,31,0.0,0.0,1,2,3934,2
20844,3,2.0,6,10358.0,31,0.0,0.0,0,2,1365,2
20847,3,2.5,6,10358.0,31,0.0,0.0,1,2,3256,2
20879,3,2.5,7,10350.0,30,0.0,0.0,0,2,4915,2
20886,3,2.0,8,10347.0,30,0.0,0.0,0,2,2488,2
20889,3,2.0,8,10346.0,28,0.0,0.0,1,2,4233,2
20932,3,2.0,8,10332.0,30,0.0,0.0,1,2,2677,2
20938,3,2.0,9,10330.0,31,0.0,0.0,1,2,755,2
20956,3,2.0,7,10325.0,29,0.0,0.0,0,2,4682,2
20959,3,1.5,8,10324.0,31,0.0,0.0,0,2,3206,2
21000,3,2.0,8,10308.0,31,0.0,0.0,1,2,2345,2
21025,3,2.0,8,10300.0,30,0.0,0.0,1,2,46,2
21026,3,2.0,7,10300.0,29,0.0,0.0,1,2,1421,2
21032,3,2.5,8,10300.0,30,0.0,0.0,1,2,2613,2
21043,3,1.5,7,10297.0,30,0.0,0.0,1,2,1464,2
21044,3,2.0,10,10297.0,30,0.0,0.0,1,2,2916,2
21084,3,2.0,7,10282.0,27,0.0,0.0,1,2,3608,2
21093,3,2.0,8,10279.0,31,0.0,0.0,1,2,3946,2
21129,3,2.0,9,10269.0,31,0.0,0.0,1,2,883,2
21135,3,1.5,8,10267.0,31,0.0,0.0,0,2,3206,2
21164,3,2.0,6,10257.0,31,0.0,0.0,1,2,4373,2
21190,3,2.0,8,10250.0,31,0.0,0.0,1,2,2676,2
21192,3,2.0,6,10250.0,31,0.0,0.0,1,2,4371,2
21249,3,2.5,8,10230.0,28,0.0,0.0,1,2,1628,2
21271,3,2.0,6,10224.0,31,0.0,0.0,1,2,4373,2
21301,3,2.0,6,10214.0,30,0.0,0.0,1,2,5073,2
21302,3,2.0,8,10213.0,28,0.0,0.0,1,2,507,2
21304,3,2.0,5,10213.0,31,0.0,0.0,1,2,5383,2
21316,3,2.0,7,10209.0,31,0.0,0.0,1,2,4322,2
21353,3,2.5,8,10200.0,28,0.0,0.0,0,2,3126,2
21373,3,2.0,7,10193.0,31,0.0,0.0,1,2,951,2
21386,3,2.0,8,10190.0,31,0.0,0.0,0,2,3119,2
21474,3,2.0,7,10165.0,31,0.0,0.0,1,2,3635,2
21479,3,2.0,8,10164.0,28,0.0,0.0,1,2,3165,2
21498,3,3.0,8,10158.0,31,0.0,0.0,1,2,3934,2
21509,3,2.0,8,10155.0,31,0.0,0.0,1,2,2643,2
21529,3,2.5,8,10150.0,30,0.0,0.0,1,2,2613,2
21531,3,2.0,9,10150.0,31,0.0,0.0,1,2,3213,2
21575,3,2.0,10,10137.0,31,0.0,0.0,1,2,3487,2
21580,3,1.5,5,10134.0,31,0.0,0.0,1,2,4617,2
21606,3,2.0,8,10125.0,29,0.0,0.0,1,2,2676,2
21692,3,2.0,9,10100.0,31,0.0,0.0,1,2,3213,2
21730,3,2.0,8,10088.0,28,0.0,0.0,1,2,2643,2
21780,3,2.0,7,10075.0,31,0.0,0.0,1,2,3143,2
21781,3,2.0,7,10075.0,31,0.0,0.0,1,2,3143,2
21782,3,2.0,7,10075.0,31,0.0,0.0,1,2,3143,2
21783,3,2.0,7,10075.0,31,0.0,0.0,1,2,3143,2
21784,3,2.0,7,10075.0,31,0.0,0.0,1,2,3143,2
21800,3,2.0,10,10072.0,31,0.0,0.0,1,2,4165,2
21865,3,2.0,9,10050.0,30,0.0,0.0,1,2,3213,2
21905,3,3.0,8,10039.0,30,0.0,0.0,1,2,3934,2
21923,3,2.0,6,10033.0,30,0.0,0.0,1,2,4070,2
21940,3,2.0,8,10029.0,31,0.0,0.0,0,2,2488,2
21958,3,3.0,8,10021.0,30,0.0,0.0,1,2,3446,2
21963,3,1.5,7,10019.0,28,0.0,0.0,1,2,1464,2
21980,3,2.0,7,10014.0,31,0.0,0.0,0,2,2561,2
21986,3,2.0,6,10010.0,30,0.0,0.0,1,2,4070,2
21991,3,2.0,6,10008.0,31,0.0,0.0,0,2,5366,2
22024,3,2.0,8,10000.0,28,0.0,0.0,1,2,2677,2
22091,3,2.0,10,9985.0,28,0.0,0.0,1,2,2904,2
22096,3,3.0,8,9983.0,30,0.0,0.0,1,2,3262,2
22131,3,2.5,8,9975.0,30,0.0,0.0,1,2,2613,2
22135,3,2.0,6,9975.0,30,0.0,0.0,0,2,4302,2
22170,3,2.0,10,9963.0,30,0.0,0.0,1,2,3487,2
22233,3,2.0,8,9947.0,30,0.0,0.0,0,2,566,2
22234,3,2.5,6,9947.0,31,0.0,0.0,1,2,3256,2
22274,3,2.0,7,9935.0,31,0.0,0.0,1,2,3608,2
22310,3,2.0,8,9921.0,30,0.0,0.0,1,2,2643,2
22374,3,2.5,8,9900.0,31,0.0,0.0,1,2,2613,2
22392,3,2.0,8,9893.0,30,0.0,0.0,0,2,1123,2
22403,3,2.0,8,9889.0,31,0.0,0.0,0,2,566,2
22409,3,2.0,6,9889.0,28,0.0,0.0,1,2,4501,2
22442,3,2.0,6,9875.0,30,0.0,0.0,0,2,4302,2
22487,3,2.0,9,9862.0,31,0.0,0.0,1,2,755,2
22501,3,2.5,10,9860.0,30,0.0,0.0,0,2,4069,2
22536,3,3.0,8,9849.0,28,0.0,0.0,1,2,3446,2
22549,3,2.0,8,9844.0,31,0.0,0.0,0,2,3873,2
22580,3,2.0,7,9835.0,31,0.0,0.0,1,2,3635,2
22590,3,2.0,7,9831.0,31,0.0,0.0,1,2,3236,2
22592,3,2.0,8,9830.0,31,0.0,0.0,1,2,1655,2
22609,3,2.0,8,9824.0,31,0.0,0.0,1,2,2345,2
22618,3,2.0,7,9821.0,29,0.0,0.0,1,2,4512,2
22643,3,2.0,8,9810.0,31,0.0,0.0,1,2,2596,2
22657,3,1.5,7,9805.0,31,0.0,0.0,1,2,1464,2
22676,3,2.0,6,9800.0,30,0.0,0.0,1,2,445,2
22711,3,2.0,8,9799.0,31,0.0,0.0,0,2,3119,2
22731,3,2.0,7,9790.0,26,0.0,0.0,1,2,1421,2
22734,3,2.0,8,9790.0,28,0.0,0.0,1,2,109,2
22741,3,3.0,8,9788.0,31,0.0,0.0,1,2,3446,2
22770,3,2.0,7,9779.0,31,0.0,0.0,1,2,4322,2
22784,3,2.0,8,9775.0,28,0.0,0.0,1,2,2596,2
22785,3,2.5,8,9775.0,31,0.0,0.0,1,2,2613,2
22786,3,2.0,6,9775.0,31,0.0,0.0,1,2,3164,2
22793,3,2.0,7,9773.0,31,0.0,0.0,1,2,2616,2
22811,3,3.0,8,9768.0,31,0.0,0.0,1,2,3262,2
22823,3,2.0,6,9765.0,30,0.0,0.0,0,2,4302,2
22883,3,2.5,8,9750.0,30,0.0,0.0,1,2,2450,2
22886,3,1.0,6,9750.0,30,0.0,0.0,1,2,2542,2
22887,3,2.0,7,9750.0,30,0.0,0.0,1,2,3143,2
22888,3,2.0,7,9750.0,30,0.0,0.0,1,2,3143,2
22889,3,2.0,7,9750.0,30,0.0,0.0,1,2,3143,2
22913,3,2.0,6,9745.0,29,0.0,0.0,0,2,2364,2
22975,3,2.0,8,9731.0,31,0.0,0.0,0,2,4936,2
22986,3,2.0,10,9726.0,31,0.0,0.0,1,2,3230,2
