,bedrooms,bathrooms,guests,revenue,openness,hot_tub,pool,city_encoded,host_type Encoded,ID Encoded,Cluster
7291,3,2.0,8,18344.0,31,0.0,0.0,1,1,3331,0
7300,3,2.0,7,18337.0,31,0.0,0.0,1,1,4382,0
7301,3,2.0,9,18334.0,31,0.0,0.0,1,1,4241,0
7306,3,2.0,7,18324.0,31,0.0,0.0,1,1,3454,0
7309,3,2.0,6,18320.0,31,0.0,0.0,1,1,1789,0
7322,3,2.0,9,18306.0,31,0.0,0.0,1,1,2515,0
7353,3,1.5,6,18269.0,31,0.0,0.0,1,1,4416,0
7375,3,2.5,8,18249.0,28,0.0,0.0,1,1,3575,0
7384,3,2.0,8,18239.0,31,0.0,0.0,1,1,4229,0
7399,3,2.0,10,18217.0,31,0.0,0.0,1,1,3257,0
7405,3,2.0,8,18208.0,31,0.0,0.0,1,1,1131,0
7412,3,2.0,7,18200.0,31,0.0,0.0,1,1,4300,0
7436,3,2.0,10,18173.0,31,0.0,0.0,1,1,3449,0
7458,3,2.5,8,18140.0,31,0.0,0.0,1,1,3425,0
7459,3,3.0,8,18140.0,30,0.0,0.0,1,1,3570,0
7460,3,2.0,7,18139.0,31,0.0,0.0,1,1,3512,0
7464,3,2.0,9,18137.0,28,0.0,0.0,1,1,2560,0
7501,3,2.0,6,18083.0,31,0.0,0.0,1,1,5349,0
7582,3,2.0,8,18000.0,30,0.0,0.0,1,1,2679,0
7585,3,3.0,8,18000.0,30,0.0,0.0,1,1,3504,0
7586,3,3.0,8,18000.0,30,0.0,0.0,1,1,3504,0
7629,3,2.0,10,17968.0,29,0.0,0.0,1,1,3449,0
7650,3,2.0,8,17943.0,31,0.0,0.0,1,1,416,0
7656,3,2.0,6,17938.0,31,0.0,0.0,1,1,4565,0
7685,3,2.0,8,17904.0,28,0.0,0.0,1,1,2978,0
7686,3,2.5,6,17904.0,31,0.0,0.0,1,1,3030,0
7716,3,2.0,8,17876.0,31,0.0,0.0,1,1,3129,0
7717,3,2.0,7,17876.0,31,0.0,0.0,1,1,3174,0
7722,3,2.0,6,17869.0,31,0.0,0.0,1,1,3550,0
7755,3,2.0,6,17822.0,31,0.0,0.0,1,1,4404,0
7794,3,2.0,5,17763.0,31,0.0,0.0,1,1,3351,0
7827,3,2.5,9,17723.0,31,0.0,0.0,1,1,2982,0
7863,3,3.0,8,17681.0,31,0.0,0.0,1,1,3570,0
7879,3,2.0,7,17657.0,31,0.0,0.0,1,1,2985,0
7916,3,2.0,7,17615.0,31,0.0,0.0,1,1,2762,0
7919,3,2.0,8,17610.0,30,0.0,0.0,1,1,4229,0
7945,3,2.0,8,17586.0,31,0.0,0.0,1,1,441,0
7959,3,2.0,7,17570.0,31,0.0,0.0,1,1,3174,0
7960,3,2.0,10,17569.0,31,0.0,0.0,1,1,3466,0
7961,3,2.0,7,17566.0,31,0.0,0.0,1,1,3344,0
7962,3,2.0,9,17561.0,31,0.0,0.0,1,1,1765,0
7964,3,1.5,6,17559.0,31,0.0,0.0,1,1,3162,0
7973,3,2.0,8,17550.0,31,0.0,0.0,1,1,3622,0
7991,3,2.0,8,17524.0,31,0.0,0.0,1,1,3622,0
8003,3,2.0,9,17508.0,31,0.0,0.0,1,1,3003,0
8005,3,2.0,8,17507.0,28,0.0,0.0,1,1,1773,0
8008,3,2.0,6,17504.0,31,0.0,0.0,1,1,2481,0
8029,3,2.0,10,17486.0,31,0.0,0.0,1,1,798,0
8050,3,2.0,9,17465.0,31,0.0,0.0,1,1,2572,0
8103,3,2.0,10,17408.0,31,0.0,0.0,1,1,3017,0
8113,3,2.0,8,17400.0,30,0.0,0.0,1,1,2679,0
8116,3,2.0,8,17399.0,31,0.0,0.0,1,1,3331,0
8119,3,2.0,10,17394.0,31,0.0,0.0,1,1,4985,0
8140,3,2.0,7,17366.0,31,0.0,0.0,1,1,2501,0
8148,3,2.0,10,17359.0,31,0.0,0.0,1,1,3449,0
8160,3,2.0,11,17343.0,31,0.0,0.0,1,1,3489,0
8216,3,2.0,8,17281.0,31,0.0,0.0,1,1,1877,0
8231,3,3.0,8,17260.0,31,0.0,0.0,1,1,2618,0
8240,3,2.0,8,17247.0,31,0.0,0.0,1,1,416,0
8249,3,3.0,7,17230.0,31,0.0,0.0,1,1,3098,0
8262,3,2.5,10,17216.0,31,0.0,0.0,1,1,3441,0
8268,3,2.0,10,17208.0,28,0.0,0.0,1,1,2302,0
8293,3,2.0,7,17190.0,30,0.0,0.0,1,1,1120,0
8297,3,2.0,7,17185.0,31,0.0,0.0,1,1,5185,0
8318,3,2.0,6,17171.0,31,0.0,0.0,1,1,2771,0
8327,3,2.0,8,17158.0,31,0.0,0.0,1,1,441,0
8350,3,2.0,7,17129.0,31,0.0,0.0,1,1,3002,0
8351,3,2.0,8,17129.0,31,0.0,0.0,1,1,4703,0
8355,3,2.0,10,17126.0,31,0.0,0.0,1,1,4985,0
8376,3,3.0,8,17099.0,30,0.0,0.0,1,1,3570,0
8387,3,2.0,10,17090.0,31,0.0,0.0,1,1,3506,0
8390,3,2.0,8,17089.0,28,0.0,0.0,1,1,4229,0
8392,3,2.0,8,17087.0,28,0.0,0.0,1,1,3331,0
8409,3,2.0,8,17069.0,31,0.0,0.0,1,1,4703,0
8413,3,2.0,9,17065.0,31,0.0,0.0,1,1,3452,0
8414,3,2.0,10,17065.0,31,0.0,0.0,1,1,3506,0
8436,3,2.0,5,17050.0,31,0.0,0.0,1,1,3059,0
8437,3,2.0,6,17050.0,31,0.0,0.0,1,1,3202,0
8449,3,2.0,8,17040.0,31,0.0,0.0,1,1,3216,0
8471,3,2.0,8,17013.0,31,0.0,0.0,1,1,5364,0
8500,3,2.0,6,16992.0,31,0.0,0.0,1,1,2481,0
8509,3,3.0,8,16983.0,31,0.0,0.0,1,1,2618,0
8513,3,2.0,8,16980.0,31,0.0,0.0,1,1,3129,0
8520,3,2.0,10,16977.0,30,0.0,0.0,1,1,2652,0
8523,3,2.0,6,16976.0,31,0.0,0.0,1,1,3282,0
8528,3,2.0,8,16970.0,31,0.0,0.0,1,1,3972,0
8585,3,2.0,6,16915.0,28,0.0,0.0,1,1,1774,0
8588,3,2.0,6,16913.0,31,0.0,0.0,1,1,1774,0
8608,3,2.0,9,16897.0,31,0.0,0.0,1,1,5386,0
8616,3,2.0,7,16889.0,28,0.0,0.0,1,1,2590,0
8624,3,2.0,8,16883.0,31,0.0,0.0,1,1,1877,0
8628,3,2.0,7,16875.0,30,0.0,0.0,1,1,3454,0
8633,3,2.0,8,16872.0,30,0.0,0.0,1,1,3467,0
8675,3,2.5,6,16822.0,28,0.0,0.0,1,1,2967,0
8677,3,2.0,10,16816.0,31,0.0,0.0,1,1,2567,0
8680,3,2.0,8,16811.0,31,0.0,0.0,1,1,1733,0
8696,3,1.5,6,16800.0,31,0.0,0.0,1,1,3517,0
8697,3,2.0,7,16800.0,27,0.0,0.0,1,1,4382,0
8701,3,2.0,8,16794.0,31,0.0,0.0,1,1,3636,0
8706,3,2.0,10,16789.0,31,0.0,0.0,1,1,2567,0
8713,3,2.0,8,16780.0,31,0.0,0.0,1,1,2679,0
8746,3,2.0,7,16752.0,31,0.0,0.0,1,1,2608,0
8755,3,3.0,8,16746.0,31,0.0,0.0,1,1,2666,0
8766,3,2.0,7,16735.0,31,0.0,0.0,1,1,5185,0
8772,3,2.0,8,16729.0,30,0.0,0.0,1,1,3622,0
8790,3,2.0,6,16717.0,28,0.0,0.0,1,1,2669,0
8803,3,2.0,7,16698.0,28,0.0,0.0,1,1,3120,0
8812,3,2.0,7,16685.0,28,0.0,0.0,1,1,3173,0
8817,3,2.0,7,16678.0,31,0.0,0.0,1,1,3039,0
8844,3,2.0,8,16642.0,31,0.0,0.0,1,1,3481,0
8884,3,2.0,6,16600.0,31,0.0,0.0,1,1,4495,0
8890,3,1.5,6,16590.0,31,0.0,0.0,1,1,3620,0
8894,3,2.0,7,16585.0,31,0.0,0.0,1,1,3002,0
8895,3,2.0,7,16585.0,31,0.0,0.0,1,1,5185,0
8905,3,3.0,8,16578.0,31,0.0,0.0,1,1,4631,0
8909,3,2.5,11,16575.0,31,0.0,0.0,1,1,3272,0
8912,3,2.0,8,16571.0,31,0.0,0.0,1,1,3331,0
8917,3,2.0,7,16558.0,31,0.0,0.0,1,1,2608,0
8938,3,2.0,6,16535.0,31,0.0,0.0,1,1,4226,0
8947,3,3.0,10,16524.0,31,0.0,0.0,1,1,2650,0
8950,3,2.0,10,16519.0,31,0.0,0.0,1,1,3449,0
8956,3,2.0,8,16516.0,31,0.0,0.0,1,1,2962,0
8957,3,2.0,8,16516.0,30,0.0,0.0,1,1,5290,0
8970,3,2.5,7,16503.0,31,0.0,0.0,1,1,2710,0
8992,3,3.0,8,16496.0,31,0.0,0.0,1,1,2618,0
8993,3,3.0,9,16496.0,31,0.0,0.0,1,1,3064,0
9008,3,2.0,8,16477.0,31,0.0,0.0,1,1,3972,0
9009,3,3.0,8,16474.0,30,0.0,0.0,1,1,3570,0
9010,3,2.5,9,16472.0,31,0.0,0.0,1,1,1111,0
9021,3,3.0,10,16460.0,30,0.0,0.0,1,1,2987,0
9033,3,2.5,7,16448.0,31,0.0,0.0,1,1,1749,0
9037,3,2.0,7,16442.0,31,0.0,0.0,1,1,2985,0
9041,3,2.0,7,16440.0,31,0.0,0.0,1,1,2975,0
9047,3,1.5,6,16431.0,31,0.0,0.0,1,1,4425,0
9061,3,2.0,6,16419.0,31,0.0,0.0,1,1,2669,0
9100,3,2.0,8,16378.0,31,0.0,0.0,1,1,3301,0
9104,3,2.0,7,16376.0,31,0.0,0.0,1,1,2762,0
9106,3,2.0,8,16375.0,31,0.0,0.0,1,1,4079,0
9112,3,2.5,8,16373.0,30,0.0,0.0,1,1,1571,0
9118,3,2.0,8,16370.0,31,0.0,0.0,1,1,2568,0
9125,3,2.0,7,16361.0,31,0.0,0.0,1,1,1320,0
9126,3,2.0,10,16361.0,31,0.0,0.0,1,1,3017,0
9128,3,2.0,8,16360.0,31,0.0,0.0,1,1,3882,0
9145,3,2.0,10,16350.0,31,0.0,0.0,1,1,4171,0
9154,3,2.5,11,16340.0,31,0.0,0.0,1,1,3272,0
9158,3,3.0,8,16335.0,31,0.0,0.0,1,1,3290,0
9183,3,2.5,8,16307.0,31,0.0,0.0,1,1,4847,0
9193,3,2.5,8,16299.0,31,0.0,0.0,1,1,3574,0
9195,3,2.0,7,16294.0,31,0.0,0.0,1,1,4300,0
9196,3,2.5,8,16291.0,28,0.0,0.0,1,1,1771,0
9198,3,3.0,9,16287.0,31,0.0,0.0,1,1,2644,0
9224,3,2.0,9,16255.0,31,0.0,0.0,1,1,3063,0
9226,3,2.0,10,16254.0,28,0.0,0.0,1,1,3449,0
9228,3,2.0,8,16250.0,31,0.0,0.0,1,1,416,0
9280,3,2.0,8,16200.0,31,0.0,0.0,1,1,389,0
9287,3,2.0,6,16200.0,31,0.0,0.0,1,1,4495,0
9300,3,2.0,8,16190.0,30,0.0,0.0,1,1,1733,0
9312,3,2.0,7,16181.0,31,0.0,0.0,1,1,1429,0
9323,3,2.0,10,16174.0,31,0.0,0.0,1,1,2601,0
9345,3,2.0,6,16159.0,31,0.0,0.0,1,1,2481,0
9349,3,2.0,8,16151.0,28,0.0,0.0,1,1,3410,0
9385,3,3.0,8,16121.0,31,0.0,0.0,1,1,4631,0
9390,3,2.0,8,16120.0,30,0.0,0.0,1,1,3846,0
9411,3,2.0,6,16102.0,28,0.0,0.0,1,1,3565,0
9431,3,2.5,8,16092.0,31,0.0,0.0,1,1,3425,0
9442,3,2.0,8,16082.0,31,0.0,0.0,1,1,3407,0
9445,3,2.0,8,16079.0,31,0.0,0.0,1,1,1877,0
9454,3,2.0,6,16075.0,31,0.0,0.0,1,1,4861,0
9460,3,2.0,6,16067.0,31,0.0,0.0,1,1,2911,0
9481,3,2.0,7,16050.0,30,0.0,0.0,1,1,5185,0
9500,3,2.0,6,16030.0,31,0.0,0.0,1,1,4982,0
9510,3,2.0,8,16015.0,31,0.0,0.0,1,1,3129,0
9569,3,2.0,6,15968.0,28,0.0,0.0,1,1,1778,0
9571,3,3.0,9,15967.0,28,0.0,0.0,1,1,4189,0
9576,3,2.5,6,15964.0,31,0.0,0.0,1,1,2967,0
9587,3,2.0,7,15953.0,31,0.0,0.0,1,1,3389,0
9588,3,2.0,8,15953.0,31,0.0,0.0,1,1,4229,0
9598,3,2.0,8,15945.0,31,0.0,0.0,1,1,2,0
9607,3,2.0,8,15934.0,31,0.0,0.0,1,1,3357,0
9608,3,2.0,6,15933.0,28,0.0,0.0,1,1,3550,0
9615,3,2.0,7,15928.0,28,0.0,0.0,1,1,2501,0
9631,3,2.0,7,15904.0,31,0.0,0.0,1,1,2501,0
9660,3,2.5,8,15878.0,31,0.0,0.0,1,1,3058,0
9673,3,2.0,6,15871.0,31,0.0,0.0,1,1,3550,0
9679,3,2.0,8,15866.0,31,0.0,0.0,1,1,1785,0
9680,3,2.0,9,15866.0,31,0.0,0.0,1,1,3003,0
9700,3,2.0,7,15846.0,31,0.0,0.0,1,1,5394,0
9714,3,2.0,6,15828.0,31,0.0,0.0,1,1,1778,0
9717,3,2.0,6,15826.0,31,0.0,0.0,1,1,4163,0
9722,3,2.0,10,15821.0,31,0.0,0.0,1,1,4171,0
9728,3,2.0,7,15818.0,31,0.0,0.0,1,1,2501,0
9733,3,2.5,9,15813.0,30,0.0,0.0,1,1,459,0
9739,3,2.0,9,15807.0,31,0.0,0.0,1,1,254,0
9770,3,2.5,10,15783.0,31,0.0,0.0,1,1,4774,0
9774,3,3.0,9,15778.0,31,0.0,0.0,1,1,2528,0
9783,3,2.0,6,15772.0,31,0.0,0.0,1,1,268,0
9791,3,2.5,8,15767.0,31,0.0,0.0,1,1,1571,0
9800,3,2.0,6,15761.0,31,0.0,0.0,1,1,1787,0
9803,3,2.0,8,15759.0,31,0.0,0.0,1,1,3673,0
9805,3,3.0,9,15758.0,31,0.0,0.0,1,1,3085,0
9811,3,2.0,10,15755.0,31,0.0,0.0,1,1,3506,0
9812,3,2.0,6,15753.0,31,0.0,0.0,1,1,3148,0
9814,3,2.0,6,15751.0,31,0.0,0.0,1,1,4411,0
9833,3,2.0,7,15743.0,28,0.0,0.0,1,1,2348,0
9845,3,2.0,8,15735.0,31,0.0,0.0,1,1,1598,0
9851,3,2.5,8,15727.0,28,0.0,0.0,1,1,3425,0
9853,3,2.0,6,15726.0,31,0.0,0.0,1,1,3189,0
9863,3,3.0,7,15716.0,31,0.0,0.0,1,1,3098,0
9886,3,2.0,6,15702.0,30,0.0,0.0,1,1,4361,0
9887,3,2.0,9,15701.0,31,0.0,0.0,1,1,3003,0
9894,3,2.0,8,15700.0,31,0.0,0.0,0,1,3578,0
9909,3,2.0,8,15693.0,31,0.0,0.0,1,1,5290,0
9922,3,2.5,9,15683.0,31,0.0,0.0,1,1,4563,0
9936,3,2.0,6,15673.0,31,0.0,0.0,1,1,1774,0
9946,3,2.0,7,15663.0,31,0.0,0.0,1,1,181,0
9947,3,2.0,8,15662.0,31,0.0,0.0,0,1,3578,0
9950,3,3.0,10,15661.0,31,0.0,0.0,1,1,2987,0
9958,3,3.0,6,15655.0,31,0.0,0.0,1,1,2649,0
9978,3,2.0,8,15637.0,31,0.0,0.0,1,1,441,0
9983,3,3.0,10,15634.0,31,0.0,0.0,1,1,2650,0
9990,3,2.0,8,15625.0,31,0.0,0.0,1,1,1598,0
9992,3,3.0,8,15625.0,30,0.0,0.0,1,1,3713,0
9993,3,2.0,6,15624.0,30,0.0,0.0,1,1,486,0
10000,3,2.0,8,15615.0,28,0.0,0.0,1,1,3467,0
10010,3,2.0,10,15602.0,31,0.0,0.0,1,1,3506,0
10012,3,2.0,9,15601.0,31,0.0,0.0,1,1,2515,0
10027,3,2.5,9,15598.0,31,0.0,0.0,1,1,4524,0
10047,3,2.0,8,15575.0,31,0.0,0.0,0,1,3089,0
10053,3,2.0,9,15574.0,31,0.0,0.0,1,1,4381,0
10058,3,2.0,9,15566.0,31,0.0,0.0,1,1,1811,0
10077,3,2.5,8,15546.0,31,0.0,0.0,1,1,1571,0
10079,3,2.0,10,15545.0,31,0.0,0.0,1,1,2567,0
10102,3,2.5,11,15524.0,31,0.0,0.0,1,1,3272,0
10105,3,2.0,8,15516.0,31,0.0,0.0,1,1,613,0
10110,3,3.0,7,15512.0,31,0.0,0.0,1,1,2988,0
10123,3,2.0,9,15502.0,31,0.0,0.0,1,1,4241,0
10125,3,2.0,8,15500.0,31,0.0,0.0,1,1,712,0
10131,3,2.0,6,15500.0,31,0.0,0.0,1,1,1809,0
10141,3,2.0,8,15500.0,31,0.0,0.0,1,1,4182,0
10142,3,2.0,8,15500.0,30,0.0,0.0,1,1,4182,0
10143,3,2.0,8,15500.0,31,0.0,0.0,1,1,4182,0
10144,3,2.0,8,15500.0,31,0.0,0.0,1,1,4182,0
10145,3,2.0,8,15500.0,31,0.0,0.0,1,1,4182,0
10153,3,1.5,6,15498.0,31,0.0,0.0,1,1,3260,0
10155,3,2.0,8,15497.0,31,0.0,0.0,1,1,1877,0
10156,3,3.0,10,15497.0,31,0.0,0.0,1,1,2696,0
10165,3,2.0,7,15485.0,28,0.0,0.0,1,1,2762,0
10176,3,3.0,6,15476.0,31,0.0,0.0,1,1,2701,0
10179,3,2.0,7,15475.0,31,0.0,0.0,1,1,3454,0
10190,3,2.5,5,15469.0,31,0.0,0.0,1,1,4888,0
10204,3,2.0,10,15456.0,31,0.0,0.0,1,1,3017,0
10229,3,2.0,8,15438.0,31,0.0,0.0,1,1,3481,0
10230,3,2.0,8,15438.0,31,0.0,0.0,1,1,3481,0
10232,3,2.0,8,15437.0,31,0.0,0.0,1,1,2962,0
10242,3,3.0,8,15433.0,30,0.0,0.0,1,1,2666,0
10244,3,2.0,8,15432.0,28,0.0,0.0,1,1,1131,0
10261,3,2.0,8,15420.0,30,0.0,0.0,1,1,3357,0
10263,3,2.0,5,15418.0,30,0.0,0.0,1,1,1928,0
10274,3,2.0,10,15408.0,31,0.0,0.0,1,1,2438,0
10277,3,2.5,10,15407.0,31,0.0,0.0,1,1,1796,0
10292,3,2.5,10,15398.0,31,0.0,0.0,1,1,1796,0
10294,3,3.0,8,15395.0,31,0.0,0.0,1,1,3290,0
10299,3,2.0,7,15393.0,31,0.0,0.0,1,1,3002,0
10325,3,2.0,6,15375.0,31,0.0,0.0,1,1,2620,0
10327,3,2.0,10,15372.0,31,0.0,0.0,1,1,2567,0
10341,3,2.0,5,15355.0,31,0.0,0.0,1,1,3059,0
10349,3,2.5,9,15348.0,31,0.0,0.0,1,1,2982,0
10359,3,2.5,6,15340.0,31,0.0,0.0,1,1,3030,0
10362,3,3.0,8,15336.0,30,0.0,0.0,1,1,3570,0
10366,3,2.0,5,15332.0,31,0.0,0.0,1,1,3351,0
10367,3,1.5,6,15331.0,31,0.0,0.0,1,1,5350,0
10370,3,2.0,6,15328.0,31,0.0,0.0,1,1,4565,0
10375,3,2.5,10,15323.0,31,0.0,0.0,1,1,861,0
10378,3,2.0,8,15322.0,26,0.0,0.0,1,1,3357,0
10383,3,2.0,10,15317.0,30,0.0,0.0,1,1,2567,0
10385,3,2.0,7,15315.0,30,0.0,0.0,1,1,3173,0
10397,3,2.0,8,15300.0,31,0.0,0.0,1,1,389,0
10407,3,2.0,8,15300.0,30,0.0,0.0,1,1,3331,0
10427,3,2.0,7,15285.0,31,0.0,0.0,0,1,3741,0
10442,3,3.0,9,15279.0,31,0.0,0.0,1,1,2528,0
10443,3,2.0,8,15278.0,31,0.0,0.0,1,1,1785,0
10444,3,2.0,5,15278.0,31,0.0,0.0,1,1,1928,0
10446,3,2.0,8,15276.0,31,0.0,0.0,1,1,3488,0
10448,3,2.0,10,15272.0,31,0.0,0.0,1,1,2302,0
10450,3,3.0,7,15272.0,28,0.0,0.0,1,1,3170,0
10451,3,3.0,6,15271.0,31,0.0,0.0,1,1,2649,0
10459,3,2.5,7,15266.0,31,0.0,0.0,1,1,5497,0
10463,3,2.0,8,15265.0,31,0.0,0.0,0,1,4401,0
10466,3,2.0,10,15260.0,31,0.0,0.0,1,1,3449,0
10490,3,2.5,7,15244.0,31,0.0,0.0,1,1,2710,0
10492,3,2.0,8,15243.0,31,0.0,0.0,1,1,2776,0
10496,3,2.0,10,15242.0,28,0.0,0.0,1,1,3507,0
10505,3,2.5,9,15232.0,28,0.0,0.0,1,1,2559,0
10507,3,2.0,9,15231.0,31,0.0,0.0,1,1,3751,0
10516,3,2.0,6,15227.0,31,0.0,0.0,1,1,4423,0
10521,3,2.0,8,15225.0,31,0.0,0.0,1,1,2568,0
10528,3,2.0,7,15213.0,31,0.0,0.0,1,1,2975,0
10538,3,2.0,6,15208.0,30,0.0,0.0,1,1,4418,0
10555,3,2.0,5,15198.0,30,0.0,0.0,1,1,1928,0
10574,3,2.0,8,15185.0,31,0.0,0.0,1,1,3357,0
10591,3,2.0,10,15174.0,31,0.0,0.0,1,1,3466,0
10609,3,3.0,8,15151.0,31,0.0,0.0,1,1,2618,0
10619,3,2.0,10,15144.0,30,0.0,0.0,1,1,2567,0
10632,3,3.0,8,15132.0,31,0.0,0.0,1,1,3570,0
10638,3,2.0,9,15129.0,31,0.0,0.0,0,1,3799,0
10644,3,2.0,7,15123.0,31,0.0,0.0,1,1,2762,0
10652,3,2.0,10,15116.0,30,0.0,0.0,1,1,2567,0
10660,3,2.0,8,15113.0,31,0.0,0.0,1,1,613,0
10663,3,2.0,6,15112.0,31,0.0,0.0,1,1,1774,0
10686,3,2.0,10,15097.0,31,0.0,0.0,1,1,2302,0
10687,3,2.0,7,15097.0,31,0.0,0.0,1,1,3694,0
10693,3,2.0,7,15090.0,30,0.0,0.0,0,1,2695,0
10698,3,2.0,6,15089.0,31,0.0,0.0,0,1,3894,0
10710,3,3.0,9,15082.0,30,0.0,0.0,1,1,4989,0
10714,3,2.0,8,15080.0,31,0.0,0.0,1,1,441,0
10757,3,2.0,8,15054.0,31,0.0,0.0,1,1,5361,0
10762,3,2.0,10,15048.0,31,0.0,0.0,1,1,3449,0
10784,3,2.0,6,15029.0,31,0.0,0.0,1,1,3189,0
10785,3,2.0,11,15029.0,28,0.0,0.0,1,1,3489,0
10788,3,2.0,6,15024.0,31,0.0,0.0,1,1,4982,0
10797,3,2.5,7,15016.0,31,0.0,0.0,1,1,5205,0
10813,3,2.5,9,15007.0,31,0.0,0.0,1,1,2559,0
10833,3,2.0,8,15000.0,31,0.0,0.0,1,1,3626,0
10835,3,2.0,8,15000.0,30,0.0,0.0,1,1,4182,0
10847,3,2.0,5,14988.0,31,0.0,0.0,1,1,3351,0
10853,3,3.0,8,14985.0,31,0.0,0.0,1,1,4631,0
10872,3,2.0,7,14976.0,31,0.0,0.0,0,1,2612,0
10877,3,2.0,8,14973.0,31,0.0,0.0,1,1,4343,0
10879,3,2.0,8,14971.0,31,0.0,0.0,0,1,3199,0
10882,3,2.0,6,14970.0,31,0.0,0.0,1,1,4635,0
10883,3,2.5,5,14970.0,30,0.0,0.0,1,1,4888,0
10888,3,1.5,6,14964.0,28,0.0,0.0,1,1,4425,0
10890,3,2.0,8,14963.0,30,0.0,0.0,1,1,3622,0
10896,3,2.5,9,14957.0,31,0.0,0.0,1,1,4563,0
10926,3,2.0,8,14940.0,30,0.0,0.0,1,1,3481,0
10927,3,2.0,8,14940.0,30,0.0,0.0,1,1,3481,0
10958,3,2.0,6,14916.0,31,0.0,0.0,1,1,3229,0
10959,3,2.0,8,14915.0,31,0.0,0.0,0,1,3979,0
10972,3,2.0,8,14901.0,31,0.0,0.0,1,1,3331,0
10973,3,2.0,6,14901.0,31,0.0,0.0,0,1,4032,0
10979,3,2.0,8,14900.0,30,0.0,0.0,1,1,3357,0
10990,3,2.0,5,14893.0,31,0.0,0.0,1,1,3059,0
10991,3,2.0,12,14893.0,31,0.0,0.0,1,1,3110,0
11000,3,2.0,9,14884.0,31,0.0,0.0,1,1,2299,0
11006,3,2.0,7,14879.0,31,0.0,0.0,1,1,2608,0
11008,3,3.0,8,14877.0,31,0.0,0.0,1,1,2957,0
11009,3,3.0,8,14877.0,27,0.0,0.0,1,1,3570,0
11012,3,2.0,6,14875.0,25,0.0,0.0,1,1,3550,0
